T(sec)	Sa(cm/s2)
157.54	2.2979
157.55	2.2115
157.56	2.1755
157.57	1.9933
157.58	1.889
157.59	2.0546
157.6	2.1759
157.61	1.8071
157.62	1.1499
157.63	0.9906
157.64	1.6789
157.65	2.5467
157.66	2.6855
157.67	2.0842
157.68	1.6097
157.69	1.9392
157.7	2.8735
157.71	3.7176
157.72	4.0072
157.73	3.7616
157.74	3.2882
157.75	2.9078
157.76	2.7473
157.77	2.6771
157.78	2.4733
157.79	2.0437
157.8	1.4752
157.81	0.9606
157.82	0.7538
157.83	1.0245
157.84	1.5753
157.85	1.8652
157.86	1.5593
157.87	0.9228
157.88	0.4091
157.89	0.0224
157.9	-0.5522
157.91	-1.3007
157.92	-1.8205
157.93	-1.939
157.94	-1.9761
157.95	-2.2636
157.96	-2.7117
157.97	-2.9788
157.98	-2.8448
157.99	-2.361
158	-1.8346
158.01	-1.6386
158.02	-1.7836
158.03	-1.7546
158.04	-1.1097
158.05	-0.174
158.06	0.2676
158.07	-0.0616
158.08	-0.7094
158.09	-1.2212
158.1	-1.5733
158.11	-1.8185
158.12	-1.8452
158.13	-1.6512
158.14	-1.3845
158.15	-0.9753
158.16	-0.2277
158.17	0.594
158.18	0.8595
158.19	0.4594
158.2	-0.0233
158.21	-0.279
158.22	-0.6955
158.23	-1.4261
158.24	-1.8371
158.25	-1.5617
158.26	-1.4065
158.27	-2.2851
158.28	-3.7098
158.29	-4.3895
158.3	-4.1266
158.31	-4.0299
158.32	-4.7515
158.33	-5.5589
158.34	-5.5556
158.35	-4.9664
158.36	-4.5784
158.37	-4.4822
158.38	-4.1229
158.39	-3.3701
158.4	-2.8076
158.41	-2.8629
158.42	-3.179
158.43	-3.1248
158.44	-2.608
158.45	-2.0367
158.46	-1.6348
158.47	-1.2306
158.48	-0.7639
158.49	-0.533
158.5	-0.6476
158.51	-0.6468
158.52	-0.1863
158.53	0.1482
158.54	-0.572
158.55	-2.2111
158.56	-3.5136
158.57	-3.7159
158.58	-3.4876
158.59	-3.792
158.6	-4.4589
158.61	-4.6203
158.62	-4.1458
158.63	-3.7691
158.64	-3.8696
158.65	-3.9364
158.66	-3.4231
158.67	-2.5437
158.68	-1.9324
158.69	-1.8971
158.7	-2.2713
158.71	-2.7752
158.72	-3.3184
158.73	-4.0528
158.74	-5.19
158.75	-6.6658
158.76	-8.0411
158.77	-8.9249
158.78	-9.4334
158.79	-9.9949
158.8	-10.7498
158.81	-11.4156
158.82	-11.7366
158.83	-11.7752
158.84	-11.6908
158.85	-11.4794
158.86	-11.0666
158.87	-10.5526
158.88	-10.275
158.89	-10.5872
158.9	-11.4417
158.91	-12.1719
158.92	-11.992
158.93	-10.9225
158.94	-9.9061
158.95	-9.6392
158.96	-9.5923
158.97	-8.7451
158.98	-7.1234
158.99	-5.8753
159	-5.7013
159.01	-5.9246
159.02	-5.5281
159.03	-4.5799
159.04	-4.0204
159.05	-4.2612
159.06	-4.6382
159.07	-4.3531
159.08	-3.4688
159.09	-2.649
159.1	-2.157
159.11	-1.5469
159.12	-0.398
159.13	1.0392
159.14	2.2296
159.15	3.1237
159.16	4.0591
159.17	4.9818
159.18	5.4092
159.19	5.3456
159.2	5.5541
159.21	6.4467
159.22	7.3063
159.23	7.3392
159.24	7.0498
159.25	7.6176
159.26	9.0775
159.27	10.1832
159.28	10.2342
159.29	10.0175
159.3	10.4928
159.31	11.4158
159.32	11.9232
159.33	11.8344
159.34	11.6313
159.35	11.5749
159.36	11.5708
159.37	11.6358
159.38	11.8236
159.39	11.8755
159.4	11.5721
159.41	11.2768
159.42	11.4983
159.43	12.0179
159.44	12.1039
159.45	11.5698
159.46	10.9857
159.47	10.8002
159.48	10.8754
159.49	10.9696
159.5	11.0374
159.51	10.8978
159.52	10.2687
159.53	9.4053
159.54	9.0652
159.55	9.4441
159.56	9.7183
159.57	9.1413
159.58	8.1152
159.59	7.5798
159.6	7.6878
159.61	7.7332
159.62	7.2173
159.63	6.3601
159.64	5.5934
159.65	5.1048
159.66	4.9465
159.67	5.122
159.68	5.4102
159.69	5.4171
159.7	4.9354
159.71	4.0782
159.72	3.0616
159.73	2.0529
159.74	1.1715
159.75	0.4117
159.76	-0.3682
159.77	-1.167
159.78	-1.6966
159.79	-1.7788
159.8	-1.6801
159.81	-1.6943
159.82	-1.6217
159.83	-1.1684
159.84	-0.6752
159.85	-0.7872
159.86	-1.411
159.87	-1.7145
159.88	-1.3445
159.89	-0.9867
159.9	-1.3873
159.91	-2.3734
159.92	-3.2675
159.93	-3.8537
159.94	-4.4559
159.95	-5.3021
159.96	-6.2445
159.97	-7.038
159.98	-7.6202
159.99	-8.1171
160	-8.6457
160.01	-9.0676
160.02	-9.0599
160.03	-8.6325
160.04	-8.3488
160.05	-8.6201
160.06	-9.0119
160.07	-8.8537
160.08	-8.3385
160.09	-8.2009
160.1	-8.3878
160.11	-8.0719
160.12	-7.1186
160.13	-6.4108
160.14	-6.3355
160.15	-6.1008
160.16	-5.1598
160.17	-4.1848
160.18	-3.8089
160.19	-3.4655
160.2	-2.4924
160.21	-1.4321
160.22	-1.0699
160.23	-1.0189
160.24	-0.5469
160.25	-0.0597
160.26	-0.3272
160.27	-0.8505
160.28	-0.5873
160.29	0.1107
160.3	-0.0401
160.31	-1.0568
160.32	-1.6635
160.33	-1.4758
160.34	-1.5109
160.35	-2.274
160.36	-2.9468
160.37	-2.9086
160.38	-2.6346
160.39	-2.6241
160.4	-2.7337
160.41	-2.9531
160.42	-3.5344
160.43	-4.0342
160.44	-3.6443
160.45	-2.7877
160.46	-2.8021
160.47	-3.6543
160.48	-3.7851
160.49	-2.8011
160.5	-2.2567
160.51	-2.8135
160.52	-2.8705
160.53	-1.5663
160.54	-0.9904
160.55	-3.1829
160.56	-6.5722
160.57	-7.9718
160.58	-7.0745
160.59	-6.3024
160.6	-6.7549
160.61	-7.0452
160.62	-6.2165
160.63	-5.2638
160.64	-5.1401
160.65	-5.2886
160.66	-4.9665
160.67	-4.4269
160.68	-4.0049
160.69	-3.3539
160.7	-2.3289
160.71	-1.5183
160.72	-1.2477
160.73	-1.0474
160.74	-0.6693
160.75	-0.6566
160.76	-1.3063
160.77	-1.9687
160.78	-2.0347
160.79	-1.8788
160.8	-2.1686
160.81	-2.8088
160.82	-3.1512
160.83	-2.8458
160.84	-2.045
160.85	-1.0813
160.86	-0.2401
160.87	0.3655
160.88	0.7773
160.89	0.8805
160.9	0.3778
160.91	-0.5338
160.92	-0.9303
160.93	-0.331
160.94	0.3574
160.95	0.0352
160.96	-0.8526
160.97	-0.9718
160.98	-0.2211
160.99	0.2087
161	-0.1565
161.01	-0.5227
161.02	-0.4765
161.03	-0.6482
161.04	-1.324
161.05	-1.8877
161.06	-2.1924
161.07	-2.9972
161.08	-4.3168
161.09	-4.819
161.1	-3.8272
161.11	-2.58
161.12	-2.382
161.13	-2.7085
161.14	-2.3886
161.15	-1.5943
161.16	-1.2558
161.17	-1.3525
161.18	-1.2502
161.19	-1.1139
161.2	-1.533
161.21	-2.1623
161.22	-2.1375
161.23	-1.5959
161.24	-1.4801
161.25	-1.979
161.26	-2.3995
161.27	-2.5228
161.28	-2.8737
161.29	-3.576
161.3	-4.086
161.31	-4.2625
161.32	-4.6598
161.33	-5.4304
161.34	-5.8565
161.35	-5.4357
161.36	-4.7181
161.37	-4.5184
161.38	-4.7476
161.39	-4.5895
161.4	-3.6902
161.41	-2.7071
161.42	-2.5007
161.43	-2.9791
161.44	-3.14
161.45	-2.436
161.46	-1.6278
161.47	-1.67
161.48	-2.1015
161.49	-1.5456
161.5	0.2212
161.51	1.8811
161.52	2.5269
161.53	2.7431
161.54	3.1842
161.55	3.3892
161.56	2.9191
161.57	2.4732
161.58	2.6895
161.59	2.8349
161.6	2.0205
161.61	0.893
161.62	0.6915
161.63	1.2789
161.64	1.6059
161.65	1.6163
161.66	2.1294
161.67	3.1401
161.68	3.7897
161.69	3.8958
161.7	4.0672
161.71	4.3585
161.72	4.1859
161.73	3.5683
161.74	3.1553
161.75	3.0324
161.76	2.7046
161.77	2.1479
161.78	1.6412
161.79	0.8117
161.8	-0.749
161.81	-2.2211
161.82	-2.5551
161.83	-2.5105
161.84	-3.8121
161.85	-6.2811
161.86	-7.8529
161.87	-7.7216
161.88	-7.3762
161.89	-7.9825
161.9	-8.8306
161.91	-9.1752
161.92	-9.5586
161.93	-10.2242
161.94	-10.122
161.95	-8.8101
161.96	-7.6789
161.97	-7.8609
161.98	-8.3678
161.99	-7.7472
162	-6.2942
162.01	-5.1515
162.02	-4.3919
162.03	-3.5138
162.04	-2.8274
162.05	-2.8187
162.06	-2.9254
162.07	-2.3252
162.08	-1.2481
162.09	-0.3424
162.1	0.4644
162.11	1.3896
162.12	2.0364
162.13	2.342
162.14	3.2099
162.15	4.9555
162.16	6.2637
162.17	6.0731
162.18	5.2928
162.19	5.0928
162.2	4.781
162.21	3.2964
162.22	1.6518
162.23	1.6127
162.24	2.7057
162.25	2.8872
162.26	1.7713
162.27	0.9206
162.28	1.1265
162.29	1.5966
162.3	1.8415
162.31	2.2966
162.32	2.9304
162.33	3.1109
162.34	2.9991
162.35	3.3628
162.36	4.0094
162.37	4.1111
162.38	3.9044
162.39	4.1726
162.4	4.3308
162.41	3.2934
162.42	2.0934
162.43	2.9655
162.44	5.4929
162.45	6.4542
162.46	4.3762
162.47	1.6495
162.48	0.9143
162.49	1.7319
162.5	2.3311
162.51	2.4908
162.52	2.8659
162.53	3.1341
162.54	2.6922
162.55	2.0321
162.56	1.8493
162.57	1.7554
162.58	1.1464
162.59	0.341
162.6	-0.2373
162.61	-0.8963
162.62	-1.6787
162.63	-1.7901
162.64	-1.0549
162.65	-0.5755
162.66	-0.8751
162.67	-0.9172
162.68	-0.1619
162.69	0.1779
162.7	-0.532
162.71	-0.6243
162.72	1.2185
162.73	3.2395
162.74	2.9856
162.75	1.1651
162.76	0.4837
162.77	1.4628
162.78	2.1592
162.79	1.6294
162.8	0.9247
162.81	0.6278
162.82	0.0177
162.83	-0.9221
162.84	-1.031
162.85	-0.1406
162.86	0.3527
162.87	-0.1804
162.88	-0.5513
162.89	0.1602
162.9	1.1819
162.91	1.64
162.92	2.046
162.93	3.1289
162.94	4.4305
162.95	5.1742
162.96	5.5918
162.97	6.3571
162.98	7.4097
162.99	8.223
163	8.6763
163.01	8.9406
163.02	8.9991
163.03	8.8936
163.04	8.9857
163.05	9.4361
163.06	9.8091
163.07	9.601
163.08	8.7952
163.09	7.6383
163.1	6.3439
163.11	5.2734
163.12	4.8833
163.13	5.1675
163.14	5.575
163.15	5.7272
163.16	5.7971
163.17	6.0061
163.18	6.2239
163.19	6.2875
163.2	6.2801
163.21	6.2689
163.22	6.1185
163.23	5.7195
163.24	5.1004
163.25	4.2729
163.26	3.2792
163.27	2.3523
163.28	1.7001
163.29	1.2516
163.3	0.9522
163.31	1.0416
163.32	1.5802
163.33	2.0464
163.34	1.9926
163.35	1.7335
163.36	1.6832
163.37	1.4368
163.38	0.4243
163.39	-0.8759
163.4	-1.4683
163.41	-1.406
163.42	-1.6838
163.43	-2.6055
163.44	-3.4197
163.45	-3.683
163.46	-3.8402
163.47	-4.2113
163.48	-4.4618
163.49	-4.4045
163.5	-4.3989
163.51	-4.642
163.52	-4.8741
163.53	-4.9866
163.54	-5.1241
163.55	-5.1181
163.56	-4.7122
163.57	-4.333
163.58	-4.5926
163.59	-5.073
163.6	-4.8574
163.61	-4.2899
163.62	-4.7168
163.63	-6.2386
163.64	-7.3355
163.65	-7.2341
163.66	-6.9902
163.67	-7.4292
163.68	-7.6305
163.69	-6.584
163.7	-4.9774
163.71	-4.0388
163.72	-3.7041
163.73	-3.2356
163.74	-2.7188
163.75	-2.6184
163.76	-2.6121
163.77	-2.1686
163.78	-1.6736
163.79	-1.7758
163.8	-2.1687
163.81	-2.173
163.82	-1.9747
163.83	-2.1156
163.84	-2.2786
163.85	-1.8283
163.86	-1.1699
163.87	-1.3122
163.88	-2.2801
163.89	-3.0928
163.9	-3.2155
163.91	-3.0545
163.92	-3.0934
163.93	-3.3679
163.94	-3.6897
163.95	-3.7547
163.96	-3.3019
163.97	-2.6847
163.98	-2.7062
163.99	-3.2757
164	-3.0818
164.01	-1.4998
164.02	0.1285
164.03	0.3199
164.04	-0.3863
164.05	-0.5779
164.06	-0.3948
164.07	-0.9367
164.08	-1.8768
164.09	-1.8346
164.1	-0.9292
164.11	-0.7135
164.12	-1.3911
164.13	-1.3625
164.14	-0.0874
164.15	0.8213
164.16	0.3112
164.17	-0.3222
164.18	0.3437
164.19	1.5591
164.2	1.8252
164.21	1.2345
164.22	0.785
164.23	0.458
164.24	-0.3261
164.25	-1.1224
164.26	-1.0507
164.27	-0.509
164.28	-0.6841
164.29	-1.5812
164.3	-2.0422
164.31	-1.6652
164.32	-1.2838
164.33	-1.4121
164.34	-1.5393
164.35	-1.2899
164.36	-1.114
164.37	-1.3362
164.38	-1.4604
164.39	-0.9951
164.4	-0.2862
164.41	-0.0133
164.42	-0.3694
164.43	-1.1453
164.44	-2.1456
164.45	-3.1251
164.46	-3.7372
164.47	-3.94
164.48	-4.1294
164.49	-4.5559
164.5	-4.9479
164.51	-5.0069
164.52	-4.9086
164.53	-4.9559
164.54	-5.0695
164.55	-5.0503
164.56	-5.0791
164.57	-5.4725
164.58	-6.0853
164.59	-6.4346
164.6	-6.3875
164.61	-6.2861
164.62	-6.34
164.63	-6.3025
164.64	-5.9085
164.65	-5.3061
164.66	-4.812
164.67	-4.4387
164.68	-3.9403
164.69	-3.2754
164.7	-2.7717
164.71	-2.7313
164.72	-2.9942
164.73	-3.0577
164.74	-2.6622
164.75	-2.1086
164.76	-1.8291
164.77	-1.742
164.78	-1.3501
164.79	-0.5571
164.8	0.0009
164.81	-0.2507
164.82	-0.9759
164.83	-1.3268
164.84	-1.053
164.85	-0.6953
164.86	-0.6879
164.87	-0.8425
164.88	-0.8725
164.89	-0.8551
164.9	-0.8809
164.91	-0.7846
164.92	-0.6348
164.93	-0.9646
164.94	-1.9241
164.95	-2.6456
164.96	-2.2455
164.97	-1.2441
164.98	-1.098
164.99	-2.2492
165	-3.4773
165.01	-3.4813
165.02	-2.396
165.03	-1.2862
165.04	-0.7138
165.05	-0.4281
165.06	-0.1637
165.07	-0.0712
165.08	-0.3265
165.09	-0.7585
165.1	-1.0317
165.11	-1.0043
165.12	-0.8065
165.13	-0.6541
165.14	-0.6488
165.15	-0.7475
165.16	-0.8889
165.17	-1.0611
165.18	-1.2189
165.19	-1.2879
165.2	-1.3646
165.21	-1.7029
165.22	-2.2816
165.23	-2.609
165.24	-2.3016
165.25	-1.6768
165.26	-1.3347
165.27	-1.2841
165.28	-0.9947
165.29	-0.2541
165.3	0.5965
165.31	1.2835
165.32	1.8194
165.33	2.004
165.34	1.4116
165.35	0.1714
165.36	-0.859
165.37	-1.1023
165.38	-0.9531
165.39	-1.0866
165.4	-1.5574
165.41	-1.9987
165.42	-2.2589
165.43	-2.3601
165.44	-2.2176
165.45	-1.9083
165.46	-1.8974
165.47	-2.4772
165.48	-3.2289
165.49	-3.5341
165.5	-3.405
165.51	-3.3297
165.52	-3.4866
165.53	-3.6176
165.54	-3.5645
165.55	-3.4433
165.56	-3.2932
165.57	-2.9542
165.58	-2.3629
165.59	-1.7276
165.6	-1.3395
165.61	-1.2638
165.62	-1.1649
165.63	-0.5269
165.64	0.6959
165.65	1.7638
165.66	1.9665
165.67	1.6822
165.68	1.9388
165.69	2.8698
165.7	3.4997
165.71	3.3374
165.72	3.1471
165.73	3.5389
165.74	3.8435
165.75	3.3332
165.76	2.6724
165.77	2.9279
165.78	3.749
165.79	3.8665
165.8	3.0601
165.81	2.2823
165.82	1.984
165.83	1.6885
165.84	1.301
165.85	1.4768
165.86	2.337
165.87	2.9807
165.88	2.7628
165.89	2.1318
165.9	1.7635
165.91	1.7152
165.92	1.8568
165.93	2.2951
165.94	2.869
165.95	2.9617
165.96	2.327
165.97	1.4877
165.98	0.9147
165.99	0.4642
166	-0.0015
166.01	-0.1933
166.02	-0.0718
166.03	-0.2014
166.04	-0.8545
166.05	-1.4469
166.06	-1.4819
166.07	-1.3926
166.08	-1.7485
166.09	-2.2314
166.1	-2.1961
166.11	-1.7492
166.12	-1.4414
166.13	-1.2869
166.14	-0.9496
166.15	-0.5963
166.16	-0.661
166.17	-0.9182
166.18	-0.6763
166.19	0.1159
166.2	0.7559
166.21	0.8515
166.22	0.7702
166.23	0.8903
166.24	1.0573
166.25	1.0039
166.26	0.7741
166.27	0.4925
166.28	0.1335
166.29	-0.2848
166.3	-0.6293
166.31	-0.9119
166.32	-1.2766
166.33	-1.6282
166.34	-1.651
166.35	-1.3294
166.36	-1.0867
166.37	-1.2515
166.38	-1.7213
166.39	-2.3071
166.4	-3.0338
166.41	-3.8502
166.42	-4.3784
166.43	-4.3068
166.44	-3.857
166.45	-3.5219
166.46	-3.4187
166.47	-3.2047
166.48	-2.6568
166.49	-2.0569
166.5	-1.8419
166.51	-2.001
166.52	-2.0444
166.53	-1.6083
166.54	-0.8835
166.55	-0.252
166.56	0.348
166.57	1.3182
166.58	2.625
166.59	3.5797
166.6	3.6866
166.61	3.3647
166.62	3.3895
166.63	3.8321
166.64	4.0798
166.65	3.8479
166.66	3.6034
166.67	3.8356
166.68	4.3653
166.69	4.6311
166.7	4.3386
166.71	3.5806
166.72	2.594
166.73	1.6792
166.74	1.1586
166.75	1.1231
166.76	1.3022
166.77	1.3674
166.78	1.2379
166.79	0.9267
166.8	0.2927
166.81	-0.7547
166.82	-1.9046
166.83	-2.6204
166.84	-2.7019
166.85	-2.4711
166.86	-2.3922
166.87	-2.6774
166.88	-3.2501
166.89	-3.8886
166.9	-4.3804
166.91	-4.6994
166.92	-5.0351
166.93	-5.4855
166.94	-5.7774
166.95	-5.5673
166.96	-5.0162
166.97	-4.7019
166.98	-4.8227
166.99	-4.8676
167	-4.3702
167.01	-3.667
167.02	-3.4606
167.03	-3.8103
167.04	-4.0841
167.05	-3.9072
167.06	-3.6248
167.07	-3.6809
167.08	-4.043
167.09	-4.5048
167.1	-5.068
167.11	-5.5966
167.12	-5.5298
167.13	-4.5844
167.14	-3.5255
167.15	-3.4905
167.16	-4.4969
167.17	-5.3099
167.18	-5.0036
167.19	-4.021
167.2	-3.3455
167.21	-3.229
167.22	-3.2649
167.23	-3.2251
167.24	-3.1374
167.25	-2.843
167.26	-2.2346
167.27	-1.7881
167.28	-2.0723
167.29	-2.7417
167.3	-2.8591
167.31	-2.3778
167.32	-2.3927
167.33	-3.4867
167.34	-4.683
167.35	-4.7657
167.36	-3.9881
167.37	-3.5614
167.38	-3.8663
167.39	-4.1965
167.4	-4.1277
167.41	-4.0584
167.42	-4.2319
167.43	-4.2294
167.44	-3.8762
167.45	-3.8211
167.46	-4.5834
167.47	-5.6141
167.48	-6.0161
167.49	-5.8344
167.5	-5.9165
167.51	-6.6433
167.52	-7.459
167.53	-7.6864
167.54	-7.2706
167.55	-6.569
167.56	-5.7949
167.57	-4.8987
167.58	-3.8203
167.59	-2.6806
167.6	-1.7111
167.61	-1.0006
167.62	-0.3545
167.63	0.4472
167.64	1.2621
167.65	1.7065
167.66	1.732
167.67	1.7798
167.68	2.2219
167.69	2.963
167.7	3.7522
167.71	4.5014
167.72	5.0464
167.73	5.0477
167.74	4.5492
167.75	4.2641
167.76	4.7988
167.77	5.8593
167.78	6.7143
167.79	7.181
167.8	7.6043
167.81	8.0873
167.82	8.3497
167.83	8.2435
167.84	7.8629
167.85	7.2502
167.86	6.4979
167.87	5.97
167.88	5.8589
167.89	5.7135
167.9	5.0422
167.91	4.1935
167.92	3.9167
167.93	4.2024
167.94	4.3606
167.95	4.1485
167.96	3.9434
167.97	3.8226
167.98	3.4166
167.99	2.7652
168	2.3915
168.01	2.386
168.02	2.3276
168.03	2.1996
168.04	2.3447
168.05	2.4006
168.06	1.52
168.07	-0.0602
168.08	-1.0145
168.09	-0.9679
168.1	-1.1181
168.11	-2.1266
168.12	-2.9
168.13	-2.5097
168.14	-1.8667
168.15	-2.0983
168.16	-2.5099
168.17	-1.8098
168.18	-0.3809
168.19	0.4506
168.2	0.6752
168.21	1.2522
168.22	2.0161
168.23	1.9011
168.24	1.04
168.25	0.6801
168.26	0.9824
168.27	0.8064
168.28	-0.1259
168.29	-0.7395
168.3	-0.6297
168.31	-0.6857
168.32	-1.1703
168.33	-1.1145
168.34	-0.4174
168.35	-0.571
168.36	-2.0744
168.37	-2.9402
168.38	-1.4293
168.39	1.1319
168.4	2.1308
168.41	1.2841
168.42	0.5354
168.43	0.9225
168.44	1.5298
168.45	1.5041
168.46	1.3267
168.47	1.6846
168.48	2.3961
168.49	2.9697
168.5	3.3295
168.51	3.5656
168.52	3.6176
168.53	3.4939
168.54	3.3238
168.55	3.1079
168.56	2.859
168.57	2.8732
168.58	3.3056
168.59	3.6623
168.6	3.399
168.61	2.8377
168.62	2.6822
168.63	2.7634
168.64	2.2368
168.65	1.0646
168.66	0.2695
168.67	0.4393
168.68	0.9334
168.69	1.0112
168.7	0.8871
168.71	1.0792
168.72	1.4234
168.73	1.4615
168.74	1.3356
168.75	1.5682
168.76	2.1857
168.77	2.6947
168.78	2.8581
168.79	3.01
168.8	3.5628
168.81	4.489
168.82	5.3447
168.83	5.7148
168.84	5.6758
168.85	5.7643
168.86	6.2768
168.87	6.7211
168.88	6.3969
168.89	5.4809
168.9	4.9231
168.91	5.1248
168.92	5.3921
168.93	5.0274
168.94	4.2965
168.95	3.8128
168.96	3.5638
168.97	3.1985
168.98	2.8012
168.99	2.6451
169	2.5277
169.01	2.1133
169.02	1.6707
169.03	1.6774
169.04	1.8969
169.05	1.7109
169.06	1.2488
169.07	1.2307
169.08	1.6581
169.09	1.6885
169.1	1.0587
169.11	0.6149
169.12	0.9478
169.13	1.4101
169.14	1.1642
169.15	0.4771
169.16	0.1897
169.17	0.4286
169.18	0.6447
169.19	0.5607
169.2	0.3044
169.21	-0.1466
169.22	-0.9025
169.23	-1.6907
169.24	-2.1338
169.25	-2.4075
169.26	-3.0094
169.27	-3.9605
169.28	-4.8182
169.29	-5.3673
169.3	-5.6977
169.31	-5.7485
169.32	-5.4601
169.33	-5.2619
169.34	-5.6395
169.35	-6.2608
169.36	-6.3583
169.37	-5.9895
169.38	-5.9834
169.39	-6.5063
169.4	-6.7444
169.41	-6.3799
169.42	-6.2871
169.43	-7.0804
169.44	-7.9379
169.45	-7.8005
169.46	-7.0191
169.47	-6.7489
169.48	-7.1832
169.49	-7.4999
169.5	-7.3221
169.51	-7.1102
169.52	-7.0884
169.53	-6.8311
169.54	-6.1658
169.55	-5.6069
169.56	-5.5007
169.57	-5.4277
169.58	-4.9091
169.59	-4.1853
169.6	-3.7994
169.61	-3.7636
169.62	-3.6344
169.63	-3.2379
169.64	-2.874
169.65	-2.7977
169.66	-2.8189
169.67	-2.5562
169.68	-1.9807
169.69	-1.5432
169.7	-1.6564
169.71	-2.1101
169.72	-2.2416
169.73	-1.7878
169.74	-1.3147
169.75	-1.5777
169.76	-2.6607
169.77	-4.006
169.78	-5.0842
169.79	-5.7223
169.8	-5.992
169.81	-6.1921
169.82	-6.7812
169.83	-7.8534
169.84	-8.7692
169.85	-8.8087
169.86	-8.1673
169.87	-7.7943
169.88	-8.2111
169.89	-8.9988
169.9	-9.5121
169.91	-9.5403
169.92	-9.1102
169.93	-8.2321
169.94	-7.1551
169.95	-6.3932
169.96	-6.1164
169.97	-5.8674
169.98	-5.2163
169.99	-4.3657
170	-3.7699
170.01	-3.4891
170.02	-3.3203
170.03	-3.2819
170.04	-3.4801
170.05	-3.6524
170.06	-3.3489
170.07	-2.5969
170.08	-1.995
170.09	-2.0159
170.1	-2.4303
170.11	-2.5509
170.12	-1.9796
170.13	-1.0606
170.14	-0.5601
170.15	-0.8338
170.16	-1.3964
170.17	-1.5304
170.18	-1.2456
170.19	-1.2387
170.2	-1.8171
170.21	-2.3449
170.22	-2.0818
170.23	-1.1969
170.24	-0.5058
170.25	-0.4173
170.26	-0.5995
170.27	-0.5913
170.28	-0.3033
170.29	0.1119
170.3	0.5332
170.31	0.9082
170.32	1.198
170.33	1.3402
170.34	1.235
170.35	0.9146
170.36	0.7686
170.37	1.2549
170.38	2.1683
170.39	2.6363
170.4	2.2674
170.41	1.8463
170.42	2.1971
170.43	2.7484
170.44	2.2884
170.45	1.1378
170.46	1.3278
170.47	4.0296
170.48	7.7774
170.49	10.1403
170.5	10.5283
170.51	10.3135
170.52	10.5507
170.53	10.8201
170.54	10.4663
170.55	9.8464
170.56	9.7092
170.57	9.9875
170.58	9.9033
170.59	8.9912
170.6	7.4951
170.61	5.9463
170.62	4.8052
170.63	4.3577
170.64	4.4817
170.65	4.5775
170.66	4.1895
170.67	3.6918
170.68	3.8816
170.69	4.8419
170.7	5.7471
170.71	5.9962
170.72	5.9524
170.73	6.1259
170.74	6.1627
170.75	5.3975
170.76	4.1548
170.77	3.5744
170.78	4.0013
170.79	4.4018
170.8	3.8256
170.81	2.7364
170.82	2.222
170.83	2.411
170.84	2.527
170.85	2.2322
170.86	1.9432
170.87	1.8032
170.88	1.3332
170.89	0.4255
170.9	-0.1932
170.91	-0.0257
170.92	0.3766
170.93	0.3085
170.94	0.0398
170.95	0.2683
170.96	0.8768
170.97	1.133
170.98	0.9359
170.99	0.9526
171	1.4931
171.01	2.0825
171.02	2.3303
171.03	2.5038
171.04	2.9581
171.05	3.5804
171.06	4.0956
171.07	4.4561
171.08	4.6884
171.09	4.7814
171.1	4.9193
171.11	5.3922
171.12	6.1007
171.13	6.585
171.14	6.6639
171.15	6.5532
171.16	6.273
171.17	5.5719
171.18	4.6014
171.19	3.9479
171.2	3.7182
171.21	3.315
171.22	2.4627
171.23	1.6942
171.24	1.3869
171.25	1.1102
171.26	0.4844
171.27	-0.0887
171.28	-0.1953
171.29	-0.158
171.3	-0.3296
171.31	-0.4153
171.32	-0.2629
171.33	-0.4925
171.34	-1.4257
171.35	-2.2428
171.36	-2.2701
171.37	-2.2328
171.38	-2.9594
171.39	-3.7382
171.4	-3.5503
171.41	-3.1514
171.42	-3.9825
171.43	-5.4892
171.44	-5.7044
171.45	-4.407
171.46	-3.4367
171.47	-3.6112
171.48	-3.6417
171.49	-2.772
171.5	-2.2215
171.51	-2.9133
171.52	-3.8026
171.53	-3.8335
171.54	-3.7847
171.55	-4.6406
171.56	-5.7037
171.57	-6.0038
171.58	-6.1841
171.59	-7.1364
171.6	-7.9616
171.61	-7.3442
171.62	-6.0759
171.63	-6.0339
171.64	-7.1615
171.65	-7.6286
171.66	-6.8139
171.67	-6.0265
171.68	-6.1249
171.69	-6.3895
171.7	-6.1787
171.71	-5.9573
171.72	-6.0662
171.73	-5.9714
171.74	-5.4515
171.75	-5.2466
171.76	-5.7592
171.77	-6.2086
171.78	-5.8727
171.79	-5.2497
171.8	-5.172
171.81	-5.5215
171.82	-5.6452
171.83	-5.4637
171.84	-5.365
171.85	-5.3762
171.86	-5.1632
171.87	-4.6719
171.88	-4.2374
171.89	-4.1574
171.9	-4.4938
171.91	-5.1547
171.92	-5.9113
171.93	-6.4618
171.94	-6.665
171.95	-6.6297
171.96	-6.5472
171.97	-6.5826
171.98	-6.8455
171.99	-7.2134
172	-7.3028
172.01	-6.9621
172.02	-6.655
172.03	-6.9236
172.04	-7.5878
172.05	-7.9985
172.06	-8.0124
172.07	-8.1321
172.08	-8.6421
172.09	-9.1959
172.1	-9.3897
172.11	-9.226
172.12	-8.8469
172.13	-8.2746
172.14	-7.6178
172.15	-7.1618
172.16	-7.0762
172.17	-7.2937
172.18	-7.7147
172.19	-8.2337
172.2	-8.5957
172.21	-8.6059
172.22	-8.4801
172.23	-8.6194
172.24	-9.0468
