T(sec)	Sa(cm/s2)
167.92	-6.2552
167.93	-5.9028
167.94	-4.8419
167.95	-4.1096
167.96	-3.8635
167.97	-3.3615
167.98	-2.3922
167.99	-1.5144
168	-0.9679
168.01	-0.4128
168.02	0.264
168.03	0.7592
168.04	0.9219
168.05	0.8091
168.06	0.38
168.07	-0.2135
168.08	-0.4123
168.09	-0.047
168.1	0.1295
168.11	-0.4858
168.12	-1.3108
168.13	-1.5428
168.14	-1.5188
168.15	-1.9814
168.16	-2.5913
168.17	-2.5019
168.18	-1.952
168.19	-1.8533
168.2	-2.1469
168.21	-2.0971
168.22	-1.9554
168.23	-2.6424
168.24	-3.8186
168.25	-4.0508
168.26	-3.1239
168.27	-2.4408
168.28	-2.6906
168.29	-2.8337
168.3	-2.0583
168.31	-1.0774
168.32	-0.585
168.33	0.0085
168.34	1.1418
168.35	1.8234
168.36	1.26
168.37	0.672
168.38	1.7616
168.39	3.9606
168.4	4.9413
168.41	3.7733
168.42	2.0077
168.43	1.3486
168.44	1.5794
168.45	1.4411
168.46	0.6079
168.47	-0.0979
168.48	-0.0535
168.49	0.4138
168.5	0.6568
168.51	0.5484
168.52	0.4383
168.53	0.5237
168.54	0.6105
168.55	0.5368
168.56	0.5513
168.57	1.0281
168.58	1.9061
168.59	2.6928
168.6	3.0714
168.61	3.2631
168.62	3.6348
168.63	4.1038
168.64	4.1911
168.65	3.7152
168.66	3.193
168.67	3.2663
168.68	3.7926
168.69	3.9309
168.7	3.3123
168.71	2.6464
168.72	2.7173
168.73	3.2201
168.74	3.3191
168.75	3.0361
168.76	3.0802
168.77	3.3649
168.78	2.916
168.79	1.5852
168.8	0.6438
168.81	0.9809
168.82	1.7718
168.83	1.8663
168.84	1.6017
168.85	2.0724
168.86	3.2228
168.87	3.9566
168.88	3.8763
168.89	3.713
168.9	4.0469
168.91	4.6283
168.92	5.0741
168.93	5.3824
168.94	5.5923
168.95	5.6088
168.96	5.4972
168.97	5.417
168.98	5.2194
168.99	4.5905
169	3.5675
169.01	2.4814
169.02	1.489
169.03	0.5693
169.04	-0.2083
169.05	-0.82
169.06	-1.428
169.07	-1.9868
169.08	-2.0924
169.09	-1.6668
169.1	-1.279
169.11	-1.2329
169.12	-0.9552
169.13	-0.0155
169.14	0.9154
169.15	1.076
169.16	0.9786
169.17	1.6234
169.18	2.802
169.19	3.4246
169.2	3.2562
169.21	3.0664
169.22	3.2036
169.23	3.2751
169.24	3.1925
169.25	3.3059
169.26	3.473
169.27	3.1707
169.28	2.5799
169.29	2.408
169.3	2.6183
169.31	2.5275
169.32	2.1606
169.33	2.1983
169.34	2.5307
169.35	2.3082
169.36	1.6009
169.37	1.4643
169.38	2.0163
169.39	2.0522
169.4	1.1077
169.41	0.2665
169.42	0.1633
169.43	-0.157
169.44	-1.3307
169.45	-2.1855
169.46	-1.5523
169.47	-0.303
169.48	-0.0078
169.49	-0.5089
169.5	-0.4729
169.51	0.3014
169.52	0.8251
169.53	0.8323
169.54	1.1026
169.55	1.8431
169.56	2.1981
169.57	1.6691
169.58	0.8895
169.59	0.5855
169.6	0.611
169.61	0.3955
169.62	-0.2706
169.63	-1.195
169.64	-2.054
169.65	-2.5085
169.66	-2.4325
169.67	-2.1256
169.68	-1.9828
169.69	-1.9813
169.7	-1.8352
169.71	-1.5378
169.72	-1.3179
169.73	-1.1775
169.74	-0.9669
169.75	-0.8607
169.76	-1.2406
169.77	-2.079
169.78	-2.9005
169.79	-3.411
169.8	-3.7695
169.81	-4.2022
169.82	-4.7272
169.83	-5.2782
169.84	-5.7188
169.85	-5.727
169.86	-5.0893
169.87	-4.1721
169.88	-3.6763
169.89	-3.7937
169.9	-3.9883
169.91	-3.7776
169.92	-3.3668
169.93	-3.2738
169.94	-3.6117
169.95	-4.025
169.96	-4.159
169.97	-3.9383
169.98	-3.4849
169.99	-2.992
170	-2.6402
170.01	-2.4794
170.02	-2.4119
170.03	-2.3778
170.04	-2.4538
170.05	-2.6262
170.06	-2.5957
170.07	-2.0856
170.08	-1.3498
170.09	-1.0493
170.1	-1.4342
170.11	-1.8885
170.12	-1.6042
170.13	-0.6142
170.14	0.2111
170.15	0.2367
170.16	-0.2344
170.17	-0.5154
170.18	-0.4658
170.19	-0.5074
170.2	-0.8746
170.21	-1.2778
170.22	-1.3893
170.23	-1.3369
170.24	-1.4993
170.25	-1.9583
170.26	-2.3741
170.27	-2.3977
170.28	-2.0307
170.29	-1.4896
170.3	-0.8628
170.31	-0.13
170.32	0.5009
170.33	0.623
170.34	0.2117
170.35	-0.1127
170.36	0.2076
170.37	0.8652
170.38	1.0683
170.39	0.6649
170.4	0.3291
170.41	0.5352
170.42	0.9291
170.43	0.986
170.44	0.7764
170.45	0.6943
170.46	0.8338
170.47	1.0512
170.48	1.3196
170.49	1.5992
170.5	1.635
170.51	1.3152
170.52	1.0027
170.53	1.0929
170.54	1.441
170.55	1.6242
170.56	1.5653
170.57	1.463
170.58	1.2792
170.59	0.7707
170.6	-0.031
170.61	-0.7624
170.62	-1.1233
170.63	-1.0653
170.64	-0.6973
170.65	-0.2436
170.66	0.0897
170.67	0.4347
170.68	1.1663
170.69	2.2174
170.7	2.8932
170.71	2.7887
170.72	2.4635
170.73	2.6273
170.74	3.0509
170.75	3.0311
170.76	2.654
170.77	2.6832
170.78	3.241
170.79	3.5403
170.8	3.1457
170.81	2.673
170.82	2.8289
170.83	3.3966
170.84	3.674
170.85	3.4758
170.86	3.1807
170.87	3.0236
170.88	2.8145
170.89	2.3129
170.9	1.5719
170.91	0.8869
170.92	0.5509
170.93	0.6509
170.94	1.018
170.95	1.3789
170.96	1.5598
170.97	1.5175
170.98	1.2343
170.99	0.6847
171	-0.1176
171.01	-1.0937
171.02	-2.0713
171.03	-2.7848
171.04	-3.075
171.05	-3.1459
171.06	-3.407
171.07	-3.9548
171.08	-4.4464
171.09	-4.6272
171.1	-4.6964
171.11	-4.9301
171.12	-5.2252
171.13	-5.3315
171.14	-5.3215
171.15	-5.4687
171.16	-5.7706
171.17	-5.9346
171.18	-5.8196
171.19	-5.6225
171.2	-5.5799
171.21	-5.6511
171.22	-5.5822
171.23	-5.2589
171.24	-4.9233
171.25	-4.8852
171.26	-4.983
171.27	-4.6381
171.28	-3.6622
171.29	-2.6342
171.3	-2.0812
171.31	-1.7266
171.32	-1.1778
171.33	-0.8968
171.34	-1.5267
171.35	-2.5626
171.36	-2.8858
171.37	-2.5366
171.38	-2.6152
171.39	-3.3053
171.4	-3.5097
171.41	-2.8681
171.42	-2.5335
171.43	-3.157
171.44	-3.6395
171.45	-2.9973
171.46	-2.081
171.47	-2.0817
171.48	-2.5284
171.49	-2.3396
171.5	-1.902
171.51	-2.3782
171.52	-3.5827
171.53	-4.2573
171.54	-4.0711
171.55	-3.7591
171.56	-3.5812
171.57	-3.1988
171.58	-2.8354
171.59	-2.9791
171.6	-3.0995
171.61	-2.2827
171.62	-1.0966
171.63	-1.1403
171.64	-2.5852
171.65	-3.8125
171.66	-3.8262
171.67	-3.4403
171.68	-3.5772
171.69	-3.9032
171.7	-3.8622
171.71	-3.7465
171.72	-3.9087
171.73	-3.9683
171.74	-3.6159
171.75	-3.3225
171.76	-3.4738
171.77	-3.5509
171.78	-2.9062
171.79	-1.7556
171.8	-0.7582
171.81	-0.1229
171.82	0.3184
171.83	0.6042
171.84	0.6936
171.85	0.6735
171.86	0.5894
171.87	0.4052
171.88	0.282
171.89	0.4546
171.9	0.7314
171.91	0.6294
171.92	0.1076
171.93	-0.3587
171.94	-0.4991
171.95	-0.5081
171.96	-0.5845
171.97	-0.7833
171.98	-1.2565
171.99	-2.0008
172	-2.496
172.01	-2.3391
172.02	-2.0624
172.03	-2.4315
172.04	-3.117
172.05	-3.1578
172.06	-2.6525
172.07	-2.7127
172.08	-3.6155
172.09	-4.3533
172.1	-4.3622
172.11	-4.3402
172.12	-4.7801
172.13	-4.9873
172.14	-4.3712
172.15	-3.6116
172.16	-3.5854
172.17	-3.9873
172.18	-3.9814
172.19	-3.5582
172.2	-3.2993
172.21	-3.2976
172.22	-3.2238
172.23	-3.148
172.24	-3.4742
172.25	-4.1947
172.26	-4.8395
172.27	-5.1077
172.28	-5.1188
172.29	-5.1039
172.3	-5.1356
172.31	-5.0971
172.32	-4.7993
172.33	-4.2499
172.34	-3.7638
172.35	-3.5755
172.36	-3.483
172.37	-3.2059
172.38	-2.8431
172.39	-2.5126
172.4	-1.9114
172.41	-0.9181
172.42	-0.2247
172.43	-0.4318
172.44	-0.8498
172.45	-0.3426
172.46	0.8454
172.47	1.4072
172.48	1.0528
172.49	0.8246
172.5	1.1967
172.51	1.4069
172.52	1.0812
172.53	0.9878
172.54	1.5338
172.55	1.9344
172.56	1.6483
172.57	1.296
172.58	1.2923
172.59	0.8998
172.6	-0.321
172.61	-1.3648
172.62	-1.2894
172.63	-0.7883
172.64	-0.9498
172.65	-1.3808
172.66	-1.0081
172.67	-0.0359
172.68	0.4071
172.69	0.1648
172.7	0.1504
172.71	0.7034
172.72	1.1439
172.73	1.0184
172.74	0.7405
172.75	0.8504
172.76	1.4275
172.77	2.3182
172.78	3.3185
172.79	4.1284
172.8	4.6334
172.81	5.1165
172.82	5.7541
172.83	6.1779
172.84	6.0526
172.85	5.7471
172.86	5.8005
172.87	6.0043
172.88	5.7012
172.89	4.8314
172.9	4.0347
172.91	3.7777
172.92	3.906
172.93	4.0287
172.94	3.9439
172.95	3.7242
172.96	3.6496
172.97	3.9397
172.98	4.4077
172.99	4.6324
173	4.5648
173.01	4.5678
173.02	4.7707
173.03	4.9415
173.04	5.1192
173.05	5.6552
173.06	6.3788
173.07	6.5407
173.08	5.99
173.09	5.568
173.1	5.7925
173.11	6.0042
173.12	5.5135
173.13	4.7937
173.14	4.6785
173.15	5.039
173.16	5.1816
173.17	5.0299
173.18	4.9569
173.19	4.8437
173.2	4.2662
173.21	3.3919
173.22	2.8205
173.23	2.6418
173.24	2.3708
173.25	1.7442
173.26	1.0097
173.27	0.5294
173.28	0.5284
173.29	1.0214
173.3	1.5933
173.31	1.5617
173.32	0.7544
173.33	-0.2128
173.34	-0.7616
173.35	-0.9982
173.36	-1.2137
173.37	-1.347
173.38	-1.3758
173.39	-1.596
173.4	-2.0097
173.41	-2.0996
173.42	-1.732
173.43	-1.5315
173.44	-1.7713
173.45	-1.7573
173.46	-1.0651
173.47	-0.4798
173.48	-0.7355
173.49	-1.1688
173.5	-0.7862
173.51	0.0336
173.52	0.177
173.53	-0.3927
173.54	-0.7811
173.55	-0.7599
173.56	-0.9059
173.57	-1.3426
173.58	-1.5908
173.59	-1.5957
173.6	-1.7559
173.61	-1.962
173.62	-1.6712
173.63	-0.923
173.64	-0.2827
173.65	0.191
173.66	0.9342
173.67	1.8863
173.68	2.5161
173.69	2.8349
173.7	3.3907
173.71	4.2154
173.72	4.7252
173.73	4.7148
173.74	4.5359
173.75	4.2756
173.76	3.7038
173.77	3.068
173.78	2.9574
173.79	3.2825
173.8	3.3445
173.81	3.0314
173.82	2.9759
173.83	3.3654
173.84	3.5748
173.85	3.231
173.86	2.7365
173.87	2.4496
173.88	2.1799
173.89	1.7762
173.9	1.4278
173.91	1.1188
173.92	0.5419
173.93	-0.2138
173.94	-0.6399
173.95	-0.66
173.96	-0.7164
173.97	-0.8434
173.98	-0.5457
173.99	0.149
174	0.4529
174.01	0.0275
174.02	-0.4432
174.03	-0.3462
174.04	0.0116
174.05	0.1569
174.06	0.2643
174.07	0.601
174.08	0.8178
174.09	0.4702
174.1	-0.2164
174.11	-0.6822
174.12	-0.765
174.13	-0.6528
174.14	-0.5056
174.15	-0.5187
174.16	-0.9352
174.17	-1.592
174.18	-1.8772
174.19	-1.5337
174.2	-1.0866
174.21	-1.0946
174.22	-1.4239
174.23	-1.667
174.24	-1.8109
174.25	-2.0168
174.26	-2.1638
174.27	-2.1337
174.28	-2.1866
174.29	-2.5221
174.3	-2.7775
174.31	-2.5005
174.32	-1.8676
174.33	-1.4116
174.34	-1.2767
174.35	-1.2954
174.36	-1.5813
174.37	-2.383
174.38	-3.4007
174.39	-3.9141
174.4	-3.7245
174.41	-3.4352
174.42	-3.5975
174.43	-4.0327
174.44	-4.2586
174.45	-4.1782
174.46	-3.9786
174.47	-3.6582
174.48	-3.1374
174.49	-2.702
174.5	-2.7973
174.51	-3.3199
174.52	-3.6304
174.53	-3.4903
174.54	-3.48
174.55	-4.0726
174.56	-4.7518
174.57	-4.7058
174.58	-4.1133
174.59	-3.9151
174.6	-4.3561
174.61	-4.6603
174.62	-4.3436
174.63	-3.9118
174.64	-3.8071
174.65	-3.5522
174.66	-2.6597
174.67	-1.6811
174.68	-1.4611
174.69	-1.8323
174.7	-1.9605
174.71	-1.6616
174.72	-1.45
174.73	-1.4868
174.74	-1.4326
174.75	-1.2879
174.76	-1.4588
174.77	-1.8964
174.78	-2.0138
174.79	-1.6362
174.8	-1.2939
174.81	-1.3615
174.82	-1.585
174.83	-1.7015
174.84	-1.8837
174.85	-2.2627
174.86	-2.5502
174.87	-2.4663
174.88	-2.1409
174.89	-1.857
174.9	-1.752
174.91	-1.9141
174.92	-2.3603
174.93	-2.7746
174.94	-2.6848
174.95	-2.0558
174.96	-1.3306
174.97	-0.7939
174.98	-0.3223
174.99	0.1531
175	0.436
175.01	0.4865
175.02	0.5899
175.03	0.9035
175.04	1.2389
175.05	1.4633
175.06	1.7076
175.07	2.002
175.08	2.1179
175.09	1.9699
175.1	1.7944
175.11	1.7466
175.12	1.6869
175.13	1.5329
175.14	1.4343
175.15	1.4221
175.16	1.2722
175.17	0.9134
175.18	0.6012
175.19	0.4939
175.2	0.4291
175.21	0.31
175.22	0.3028
175.23	0.4088
175.24	0.2615
175.25	-0.3119
175.26	-0.8926
175.27	-1.0597
175.28	-1.1227
175.29	-1.7719
175.3	-3.0452
175.31	-4.0914
175.32	-4.1397
175.33	-3.4653
175.34	-3.1277
175.35	-3.761
175.36	-4.8762
175.37	-5.5509
175.38	-5.6057
175.39	-5.6707
175.4	-6.1084
175.41	-6.4622
175.42	-6.2705
175.43	-5.9014
175.44	-6.0509
175.45	-6.7322
175.46	-7.3065
175.47	-7.3194
175.48	-6.8318
175.49	-6.1167
175.5	-5.5031
175.51	-5.3296
175.52	-5.5941
175.53	-5.8372
175.54	-5.7523
175.55	-5.5771
175.56	-5.4737
175.57	-5.0676
175.58	-4.2332
175.59	-3.7172
175.6	-4.0753
175.61	-4.5639
175.62	-4.2261
175.63	-3.573
175.64	-3.7407
175.65	-4.284
175.66	-3.5717
175.67	-1.5298
175.68	-0.1479
175.69	-0.6218
175.7	-1.6694
175.71	-1.6702
175.72	-1.0063
175.73	-0.9714
175.74	-1.482
175.75	-1.4039
175.76	-0.5152
175.77	0.3018
175.78	0.5524
175.79	0.5839
175.8	0.6611
175.81	0.6397
175.82	0.5736
175.83	0.7795
175.84	1.2291
175.85	1.5531
175.86	1.6669
175.87	1.8149
175.88	2.0341
175.89	2.1234
175.9	2.0904
175.91	2.115
175.92	2.1429
175.93	2.0058
175.94	1.8611
175.95	2.0306
175.96	2.4831
175.97	2.9279
175.98	3.3187
175.99	3.8136
176	4.3517
176.01	4.7386
176.02	5.041
176.03	5.405
176.04	5.5755
176.05	5.1447
176.06	4.2757
176.07	3.6525
176.08	3.606
176.09	3.724
176.1	3.4579
176.11	2.7618
176.12	2.0031
176.13	1.5352
176.14	1.4956
176.15	1.7927
176.16	2.1571
176.17	2.3428
176.18	2.3564
176.19	2.3965
176.2	2.5755
176.21	2.8148
176.22	2.993
176.23	3.0603
176.24	2.9916
176.25	2.7371
176.26	2.2957
176.27	1.851
176.28	1.7853
176.29	2.3916
176.3	3.4607
176.31	4.3314
176.32	4.5725
176.33	4.4691
176.34	4.5613
176.35	4.8867
176.36	5.0754
176.37	5.039
176.38	5.051
176.39	5.1976
176.4	5.2833
176.41	5.267
176.42	5.24
176.43	4.9945
176.44	4.2622
176.45	3.3948
176.46	3.0609
176.47	3.1633
176.48	2.8758
176.49	1.9423
176.5	1.0395
176.51	0.5395
176.52	-0.089
176.53	-1.124
176.54	-1.8327
176.55	-1.6496
176.56	-1.2621
176.57	-1.5983
176.58	-2.3996
176.59	-2.7809
176.6	-2.6811
176.61	-2.7261
176.62	-3.0149
176.63	-3.0803
176.64	-2.8834
176.65	-2.9009
176.66	-3.2755
176.67	-3.6719
176.68	-3.9437
176.69	-4.2701
176.7	-4.6836
176.71	-5.0382
176.72	-5.3301
176.73	-5.5695
176.74	-5.601
176.75	-5.5295
176.76	-5.8719
176.77	-6.6839
176.78	-7.1272
176.79	-6.7208
176.8	-6.3823
176.81	-7.1306
176.82	-8.3098
176.83	-8.4656
176.84	-7.646
176.85	-7.2864
176.86	-7.8673
176.87	-8.3085
176.88	-7.9502
176.89	-7.5262
176.9	-7.5884
176.91	-7.4402
176.92	-6.499
176.93	-5.5069
176.94	-5.3736
176.95	-5.7377
176.96	-5.6705
176.97	-5.0665
176.98	-4.3893
176.99	-3.7095
177	-2.9943
177.01	-2.7825
177.02	-3.4751
177.03	-4.3024
177.04	-4.0828
177.05	-2.8957
177.06	-2.0256
177.07	-2.22
177.08	-2.8875
177.09	-3.1761
177.1	-3.0567
177.11	-2.9968
177.12	-3.1362
177.13	-3.2298
177.14	-3.1322
177.15	-2.9798
177.16	-2.9527
177.17	-3.0473
177.18	-3.1178
177.19	-3.1177
177.2	-3.2465
177.21	-3.7274
177.22	-4.4147
177.23	-4.8097
177.24	-4.579
177.25	-3.9063
177.26	-3.2413
177.27	-2.8642
177.28	-2.7718
177.29	-2.7722
177.3	-2.5754
177.31	-2.0083
177.32	-1.2647
177.33	-0.7391
177.34	-0.5316
177.35	-0.3874
177.36	-0.2139
177.37	-0.2743
177.38	-0.6469
177.39	-0.878
177.4	-0.5479
177.41	0.0713
177.42	0.3574
177.43	0.2203
177.44	0.2351
177.45	0.871
177.46	1.9176
177.47	2.7944
177.48	3.2291
177.49	3.4685
177.5	3.8763
177.51	4.4736
177.52	4.9779
177.53	5.2462
177.54	5.478
177.55	5.8842
177.56	6.3566
177.57	6.6705
177.58	6.8494
177.59	7.0709
177.6	7.3611
177.61	7.674
177.62	8.1153
177.63	8.736
177.64	9.2575
177.65	9.4251
177.66	9.5006
177.67	9.9124
177.68	10.5263
177.69	10.8236
177.7	10.7284
177.71	10.6112
177.72	10.483
177.73	9.935
177.74	9.0024
177.75	8.3032
177.76	8.0565
177.77	7.7221
177.78	6.9797
177.79	6.3223
177.8	6.2034
177.81	6.2908
177.82	6.1373
177.83	5.9555
177.84	6.0638
177.85	6.1327
177.86	5.7399
177.87	5.2329
177.88	5.2195
177.89	5.4986
177.9	5.3213
177.91	4.5716
177.92	3.9119
177.93	3.7806
177.94	3.9354
177.95	4.0533
177.96	4.1768
177.97	4.4089
177.98	4.6139
177.99	4.6073
178	4.4056
178.01	4.2207
178.02	4.3123
178.03	4.7228
178.04	5.0588
178.05	4.8287
178.06	4.1537
178.07	3.7059
178.08	3.689
178.09	3.4633
178.1	2.6409
178.11	1.9126
178.12	2.0635
178.13	2.6922
178.14	2.8102
178.15	2.354
178.16	2.1133
178.17	2.3537
178.18	2.5479
178.19	2.455
178.2	2.4619
178.21	2.7395
178.22	2.9901
178.23	3.178
178.24	3.5793
178.25	3.9269
178.26	3.5241
178.27	2.537
178.28	2.1256
178.29	2.7554
178.3	3.3706
178.31	2.9684
178.32	2.1004
178.33	1.8816
178.34	2.2193
178.35	2.1333
178.36	1.4206
178.37	0.8425
178.38	0.7429
178.39	0.5435
178.4	-0.2025
178.41	-1.1174
178.42	-1.6818
178.43	-1.9588
178.44	-2.2678
178.45	-2.6216
178.46	-2.8766
178.47	-3.0891
178.48	-3.3274
178.49	-3.3526
178.5	-2.882
178.51	-2.1053
178.52	-1.6137
178.53	-1.7638
178.54	-2.3107
178.55	-2.7457
178.56	-2.8554
178.57	-2.8202
178.58	-2.8319
178.59	-2.8076
178.6	-2.5792
178.61	-2.2481
178.62	-2.1478
178.63	-2.4088
178.64	-2.7146
178.65	-2.6193
178.66	-2.0724
178.67	-1.5379
178.68	-1.5656
178.69	-2.2487
178.7	-3.1047
178.71	-3.5253
178.72	-3.3826
178.73	-3.1435
178.74	-3.3209
178.75	-3.8779
178.76	-4.3158
178.77	-4.3397
178.78	-4.2574
178.79	-4.5992
178.8	-5.4229
178.81	-6.1524
178.82	-6.183
178.83	-5.5751
178.84	-4.9914
178.85	-4.8908
178.86	-4.981
178.87	-4.6975
178.88	-4.0796
178.89	-3.7759
178.9	-4.1486
178.91	-4.8061
178.92	-5.2111
178.93	-5.3389
178.94	-5.4235
178.95	-5.4295
178.96	-5.2295
178.97	-5.0558
178.98	-5.2673
178.99	-5.7599
179	-6.0503
179.01	-5.903
179.02	-5.5106
179.03	-5.1209
179.04	-4.8466
179.05	-4.7488
179.06	-4.7457
179.07	-4.5579
179.08	-4.1204
179.09	-3.8456
179.1	-4.0175
179.11	-4.1975
179.12	-3.8888
179.13	-3.5387
179.14	-3.9772
179.15	-4.9244
179.16	-5.1438
179.17	-4.333
179.18	-3.7525
179.19	-4.397
179.2	-5.5332
179.21	-5.9004
179.22	-5.5761
179.23	-5.5997
179.24	-6.2544
179.25	-6.8778
179.26	-7.185
179.27	-7.6362
179.28	-8.3747
179.29	-8.8045
179.3	-8.57
179.31	-8.1768
179.32	-8.2003
179.33	-8.474
179.34	-8.5416
179.35	-8.4556
179.36	-8.5926
179.37	-8.9381
179.38	-9.0571
179.39	-8.6929
179.4	-8.0261
179.41	-7.3814
179.42	-6.9695
179.43	-6.8783
179.44	-7.0224
179.45	-7.0808
179.46	-6.7562
179.47	-6.1862
179.48	-5.8757
179.49	-6.0803
179.5	-6.4272
179.51	-6.3515
179.52	-5.8206
179.53	-5.3716
179.54	-5.3961
179.55	-5.6307
179.56	-5.5269
179.57	-4.9776
179.58	-4.4308
179.59	-4.2916
179.6	-4.4419
179.61	-4.4552
179.62	-4.1377
179.63	-3.6878
179.64	-3.347
179.65	-3.0613
179.66	-2.597
179.67	-1.936
179.68	-1.3754
179.69	-1.1423
179.7	-1.0608
179.71	-0.8079
179.72	-0.4019
179.73	-0.1228
179.74	0.0425
179.75	0.4641
179.76	1.2306
179.77	1.867
179.78	1.9904
179.79	1.869
179.8	1.9311
179.81	2.0627
179.82	1.9127
179.83	1.6141
179.84	1.5481
179.85	1.5474
179.86	1.0783
179.87	0.2353
179.88	-0.2164
179.89	0.0169
179.9	0.3073
179.91	0.143
179.92	-0.0593
179.93	0.3022
179.94	0.9885
179.95	1.2717
179.96	1.0186
179.97	0.8189
179.98	1.1468
179.99	1.8783
180	2.61
180.01	3.0857
180.02	3.3049
180.03	3.4703
180.04	3.8016
180.05	4.2457
180.06	4.4855
180.07	4.3788
180.08	4.1728
180.09	4.092
180.1	3.9782
180.11	3.6336
180.12	3.2762
180.13	3.2704
180.14	3.5418
180.15	3.6525
180.16	3.4238
180.17	3.1522
180.18	3.1701
180.19	3.4224
180.2	3.5207
180.21	3.0937
180.22	2.1224
180.23	1.0228
180.24	0.3068
180.25	0.0809
180.26	0.0106
180.27	-0.1797
180.28	-0.4124
180.29	-0.5384
180.3	-0.5781
180.31	-0.4886
180.32	-0.0308
180.33	0.8451
180.34	1.7651
180.35	2.3909
180.36	2.8597
180.37	3.462
180.38	4.1598
180.39	4.7827
180.4	5.4368
180.41	6.2933
180.42	7.1637
180.43	7.7127
180.44	7.9528
180.45	8.1567
180.46	8.4508
180.47	8.8602
180.48	9.5234
180.49	10.4129
180.5	11.0824
180.51	11.2175
180.52	11.226
180.53	11.6686
180.54	12.2772
180.55	12.2796
180.56	11.6604
180.57	11.2668
180.58	11.4806
180.59	11.5952
180.6	10.933
180.61	9.918
180.62	9.4309
180.63	9.4984
180.64	9.2807
180.65	8.2714
180.66	6.9923
180.67	6.375
180.68	6.7104
180.69	7.3489
180.7	7.3776
180.71	6.5119
180.72	5.2564
180.73	4.2276
180.74	3.5403
180.75	2.9723
180.76	2.4113
180.77	1.7998
180.78	0.8945
180.79	-0.4213
180.8	-1.7013
180.81	-2.3385
180.82	-2.3865
180.83	-2.4622
180.84	-2.8268
180.85	-3.1429
180.86	-3.2173
180.87	-3.3481
180.88	-3.7143
180.89	-4.0149
180.9	-4.0296
180.91	-4.0157
180.92	-4.2071
180.93	-4.3899
180.94	-4.336
180.95	-4.2124
180.96	-4.1844
180.97	-4.044
180.98	-3.6187
180.99	-3.1244
181	-2.7229
181.01	-2.1992
181.02	-1.5257
181.03	-1.2335
181.04	-1.6354
181.05	-2.1415
181.06	-2.0189
181.07	-1.4474
181.08	-1.1048
181.09	-1.0703
181.1	-0.9477
181.11	-0.7663
181.12	-0.8377
181.13	-0.9159
181.14	-0.4958
181.15	0.1307
181.16	0.1676
181.17	-0.3078
181.18	-0.3943
181.19	0.0273
181.2	-0.033
181.21	-0.9566
181.22	-1.7038
181.23	-1.4464
181.24	-0.9033
181.25	-1.0937
181.26	-1.7044
181.27	-1.8573
181.28	-1.7721
181.29	-2.3367
181.3	-3.4524
181.31	-4.1566
181.32	-4.2325
181.33	-4.4051
181.34	-4.9214
181.35	-5.1808
181.36	-4.9564
181.37	-4.797
181.38	-4.8973
181.39	-4.7055
181.4	-4.1239
181.41	-4.0106
181.42	-4.8301
181.43	-5.7436
181.44	-5.8144
181.45	-5.3246
181.46	-5.0597
181.47	-4.9843
181.48	-4.5891
181.49	-4.0209
181.5	-3.8146
181.51	-3.8007
181.52	-3.3278
181.53	-2.4827
181.54	-2.0957
181.55	-2.4313
181.56	-2.7641
181.57	-2.5292
181.58	-2.1584
181.59	-2.3552
181.6	-3.044
181.61	-3.4989
181.62	-3.2943
181.63	-2.7866
181.64	-2.6827
181.65	-3.2745
181.66	-4.1405
181.67	-4.6517
181.68	-4.7134
181.69	-4.7438
181.7	-4.9182
181.71	-4.9233
181.72	-4.6773
181.73	-4.6918
181.74	-5.2259
181.75	-5.6309
181.76	-5.2432
181.77	-4.5092
181.78	-4.3746
181.79	-4.8195
181.8	-4.928
181.81	-4.3169
181.82	-3.5492
181.83	-3.0704
181.84	-2.656
181.85	-2.1105
181.86	-1.6727
181.87	-1.4496
181.88	-1.1755
181.89	-0.7864
181.9	-0.5395
181.91	-0.3531
181.92	0.2097
181.93	1.0541
181.94	1.4607
181.95	1.2017
181.96	0.9274
181.97	1.0595
181.98	1.1614
181.99	0.8963
182	0.7249
182.01	1.0037
182.02	1.2182
182.03	0.8792
182.04	0.4393
182.05	0.4604
182.06	0.5322
182.07	-0.0175
182.08	-0.8595
182.09	-1.1389
182.1	-0.8625
182.11	-0.8071
182.12	-1.2593
182.13	-1.777
182.14	-2.0691
182.15	-2.2467
182.16	-2.3015
182.17	-2.1416
182.18	-2.0462
182.19	-2.3183
182.2	-2.6357
182.21	-2.538
182.22	-2.3592
182.23	-2.7527
182.24	-3.4495
182.25	-3.5592
182.26	-3.11
182.27	-3.1425
182.28	-4.0554
182.29	-4.9651
182.3	-5.1061
182.31	-4.8285
182.32	-4.661
182.33	-4.3439
182.34	-3.5269
182.35	-2.6581
182.36	-2.329
182.37	-2.2577
182.38	-1.7666
182.39	-0.9457
182.4	-0.5328
182.41	-0.7624
182.42	-1.0446
182.43	-0.8427
182.44	-0.3414
182.45	-0.0951
182.46	-0.3298
182.47	-0.734
182.48	-0.8178
182.49	-0.4247
182.5	0.1171
182.51	0.4104
182.52	0.4579
182.53	0.4717
182.54	0.3076
182.55	-0.4635
182.56	-1.8182
182.57	-3.0565
182.58	-3.5498
182.59	-3.4055
182.6	-3.2115
182.61	-3.4387
182.62	-4.2252
182.63	-5.3334
182.64	-6.1168
182.65	-5.9778
182.66	-5.1641
182.67	-4.6926
182.68	-5.1326
182.69	-5.8499
182.7	-5.8485
