T(sec)	Sa(cm/s2)
161.7	-1.9145
161.71	-1.1242
161.72	-0.4207
161.73	-0.0037
161.74	0.1473
161.75	0.1743
161.76	0.2103
161.77	0.3223
161.78	0.506
161.79	0.6974
161.8	0.8116
161.81	0.7983
161.82	0.6748
161.83	0.5119
161.84	0.3984
161.85	0.404
161.86	0.5405
161.87	0.7376
161.88	0.8735
161.89	0.8674
161.9	0.7585
161.91	0.673
161.92	0.6841
161.93	0.6999
161.94	0.5259
161.95	0.0675
161.96	-0.536
161.97	-1.0094
161.98	-1.1807
161.99	-1.1046
162	-0.9605
162.01	-0.8825
162.02	-0.9198
162.03	-1.1047
162.04	-1.4573
162.05	-1.8936
162.06	-2.2068
162.07	-2.228
162.08	-2.0171
162.09	-1.8351
162.1	-1.8942
162.11	-2.1543
162.12	-2.3983
162.13	-2.4897
162.14	-2.5023
162.15	-2.5722
162.16	-2.6664
162.17	-2.5651
162.18	-2.0974
162.19	-1.3543
162.2	-0.6223
162.21	-0.1101
162.22	0.2233
162.23	0.5653
162.24	1.0228
162.25	1.5395
162.26	2.0154
162.27	2.4356
162.28	2.8338
162.29	3.1538
162.3	3.227
162.31	2.9518
162.32	2.4796
162.33	2.1454
162.34	2.1506
162.35	2.3344
162.36	2.328
162.37	1.9517
162.38	1.3994
162.39	0.9927
162.4	0.8004
162.41	0.5839
162.42	0.1125
162.43	-0.5481
162.44	-1.0971
162.45	-1.2836
162.46	-1.0731
162.47	-0.576
162.48	0.0723
162.49	0.7166
162.5	1.1513
162.51	1.21
162.52	0.9357
162.53	0.6152
162.54	0.5697
162.55	0.8722
162.56	1.2808
162.57	1.4742
162.58	1.3654
162.59	1.1736
162.6	1.179
162.61	1.4099
162.62	1.5934
162.63	1.4292
162.64	0.9155
162.65	0.3996
162.66	0.2983
162.67	0.7522
162.68	1.5267
162.69	2.2256
162.7	2.5997
162.71	2.6779
162.72	2.6507
162.73	2.6624
162.74	2.706
162.75	2.6702
162.76	2.4537
162.77	2.0519
162.78	1.569
162.79	1.1514
162.8	0.8813
162.81	0.7247
162.82	0.5975
162.83	0.4761
162.84	0.4009
162.85	0.3565
162.86	0.2066
162.87	-0.173
162.88	-0.6945
162.89	-1.0637
162.9	-1.0409
162.91	-0.6897
162.92	-0.3337
162.93	-0.2758
162.94	-0.5767
162.95	-1.0768
162.96	-1.5576
162.97	-1.8572
162.98	-1.9092
162.99	-1.7796
163	-1.6726
163.01	-1.7939
163.02	-2.1151
163.03	-2.3055
163.04	-2.0118
163.05	-1.2525
163.06	-0.4698
163.07	-0.1208
163.08	-0.2406
163.09	-0.4715
163.1	-0.5022
163.11	-0.3851
163.12	-0.3916
163.13	-0.6456
163.14	-0.9932
163.15	-1.21
163.16	-1.2489
163.17	-1.2491
163.18	-1.345
163.19	-1.5085
163.2	-1.5739
163.21	-1.4114
163.22	-1.0804
163.23	-0.8184
163.24	-0.8611
163.25	-1.2599
163.26	-1.8541
163.27	-2.3922
163.28	-2.6717
163.29	-2.6191
163.3	-2.3205
163.31	-1.9903
163.32	-1.839
163.33	-1.8998
163.34	-1.9891
163.35	-1.8778
163.36	-1.5069
163.37	-1.0205
163.38	-0.6031
163.39	-0.3215
163.4	-0.1296
163.41	0.0264
163.42	0.1592
163.43	0.2924
163.44	0.5032
163.45	0.8548
163.46	1.2771
163.47	1.5579
163.48	1.5074
163.49	1.1512
163.5	0.7385
163.51	0.5318
163.52	0.5727
163.53	0.6499
163.54	0.495
163.55	0.0319
163.56	-0.5293
163.57	-0.8359
163.58	-0.6733
163.59	-0.1614
163.6	0.3159
163.61	0.4081
163.62	0.0577
163.63	-0.5138
163.64	-1.0477
163.65	-1.4484
163.66	-1.7621
163.67	-2.0269
163.68	-2.1996
163.69	-2.2102
163.7	-2.0373
163.71	-1.7204
163.72	-1.34
163.73	-1.0106
163.74	-0.8459
163.75	-0.8663
163.76	-0.9337
163.77	-0.8417
163.78	-0.5235
163.79	-0.1561
163.8	-0.0019
163.81	-0.1251
163.82	-0.3012
163.83	-0.2377
163.84	0.1393
163.85	0.6523
163.86	1.1017
163.87	1.4563
163.88	1.7999
163.89	2.1634
163.9	2.487
163.91	2.7269
163.92	2.9133
163.93	3.0746
163.94	3.1703
163.95	3.1631
163.96	3.1242
163.97	3.1896
163.98	3.3865
163.99	3.5643
164	3.553
164.01	3.3706
164.02	3.2125
164.03	3.206
164.04	3.2139
164.05	2.9425
164.06	2.2788
164.07	1.5023
164.08	1.1113
164.09	1.3843
164.1	2.0913
164.11	2.6626
164.12	2.6904
164.13	2.2833
164.14	1.9088
164.15	1.8814
164.16	2.0476
164.17	2.0177
164.18	1.6628
164.19	1.2683
164.2	1.1623
164.21	1.3063
164.22	1.3789
164.23	1.2138
164.24	0.9842
164.25	0.9026
164.26	0.8969
164.27	0.738
164.28	0.4174
164.29	0.2012
164.3	0.2574
164.31	0.3797
164.32	0.2102
164.33	-0.3233
164.34	-0.9232
164.35	-1.2741
164.36	-1.3585
164.37	-1.3678
164.38	-1.393
164.39	-1.3219
164.4	-1.0346
164.41	-0.6023
164.42	-0.2364
164.43	-0.0852
164.44	-0.1404
164.45	-0.3271
164.46	-0.6177
164.47	-1.024
164.48	-1.5151
164.49	-1.9904
164.5	-2.341
164.51	-2.5176
164.52	-2.5397
164.53	-2.4621
164.54	-2.3384
164.55	-2.1872
164.56	-1.9729
164.57	-1.635
164.58	-1.1667
164.59	-0.6711
164.6	-0.3134
164.61	-0.1976
164.62	-0.2894
164.63	-0.4657
164.64	-0.639
164.65	-0.8288
164.66	-1.1086
164.67	-1.4882
164.68	-1.8554
164.69	-2.0396
164.7	-1.9383
164.71	-1.5935
164.72	-1.171
164.73	-0.8716
164.74	-0.8185
164.75	-0.9598
164.76	-1.0669
164.77	-0.9122
164.78	-0.5309
164.79	-0.2748
164.8	-0.4905
164.81	-1.0938
164.82	-1.5546
164.83	-1.4092
164.84	-0.7741
164.85	-0.2474
164.86	-0.2663
164.87	-0.6448
164.88	-0.822
164.89	-0.5172
164.9	-0.0235
164.91	0.1605
164.92	-0.1195
164.93	-0.5794
164.94	-0.8825
164.95	-0.9724
164.96	-0.9843
164.97	-0.9641
164.98	-0.8261
164.99	-0.5721
165	-0.3885
165.01	-0.4201
165.02	-0.5253
165.03	-0.3957
165.04	0.0596
165.05	0.5559
165.06	0.7352
165.07	0.5758
165.08	0.4132
165.09	0.5578
165.1	0.9715
165.11	1.3558
165.12	1.4958
165.13	1.4453
165.14	1.3885
165.15	1.4031
165.16	1.4034
165.17	1.2803
165.18	1.0418
165.19	0.8119
165.2	0.7266
165.21	0.8404
165.22	1.0971
165.23	1.3597
165.24	1.4799
165.25	1.3874
165.26	1.1442
165.27	0.909
165.28	0.825
165.29	0.9157
165.3	1.0707
165.31	1.1348
165.32	1.0337
165.33	0.8383
165.34	0.6971
165.35	0.6812
165.36	0.6929
165.37	0.5607
165.38	0.2395
165.39	-0.1176
165.4	-0.3224
165.41	-0.3627
165.42	-0.3914
165.43	-0.4996
165.44	-0.5757
165.45	-0.4611
165.46	-0.2205
165.47	-0.1593
165.48	-0.5107
165.49	-1.1357
165.5	-1.6046
165.51	-1.5947
165.52	-1.1739
165.53	-0.6771
165.54	-0.3512
165.55	-0.1747
165.56	-0.0137
165.57	0.1315
165.58	0.1118
165.59	-0.1396
165.6	-0.4259
165.61	-0.4102
165.62	0.0492
165.63	0.707
165.64	1.1193
165.65	1.0479
165.66	0.665
165.67	0.3456
165.68	0.2875
165.69	0.3802
165.7	0.4296
165.71	0.4155
165.72	0.4591
165.73	0.5873
165.74	0.646
165.75	0.4791
165.76	0.1112
165.77	-0.3182
165.78	-0.7494
165.79	-1.2303
165.8	-1.7435
165.81	-2.1106
165.82	-2.1521
165.83	-1.9082
165.84	-1.621
165.85	-1.4848
165.86	-1.47
165.87	-1.4174
165.88	-1.2526
165.89	-1.0499
165.9	-0.9097
165.91	-0.8422
165.92	-0.792
165.93	-0.7204
165.94	-0.6216
165.95	-0.4893
165.96	-0.3356
165.97	-0.2468
165.98	-0.3542
165.99	-0.6946
166	-1.1182
166.01	-1.3874
166.02	-1.3849
166.03	-1.2084
166.04	-1.0644
166.05	-1.1027
166.06	-1.345
166.07	-1.7046
166.08	-2.0206
166.09	-2.1239
166.1	-1.9616
166.11	-1.6773
166.12	-1.5069
166.13	-1.5721
166.14	-1.8115
166.15	-2.1123
166.16	-2.4207
166.17	-2.674
166.18	-2.7253
166.19	-2.4721
166.2	-2.0507
166.21	-1.7611
166.22	-1.7302
166.23	-1.7371
166.24	-1.4701
166.25	-0.9256
166.26	-0.4494
166.27	-0.3678
166.28	-0.6566
166.29	-1.0145
166.3	-1.2003
166.31	-1.2127
166.32	-1.1531
166.33	-1.0219
166.34	-0.7375
166.35	-0.3355
166.36	-0.037
166.37	-0.0355
166.38	-0.235
166.39	-0.2912
166.4	0.0278
166.41	0.5613
166.42	0.9199
166.43	0.9452
166.44	0.9204
166.45	1.2328
166.46	1.8663
166.47	2.3631
166.48	2.351
166.49	1.9981
166.5	1.8016
166.51	1.9591
166.52	2.1376
166.53	1.9578
166.54	1.5618
166.55	1.4953
166.56	2.018
166.57	2.7116
166.58	2.8893
166.59	2.3267
166.6	1.4718
166.61	0.9511
166.62	0.9767
166.63	1.2633
166.64	1.4124
166.65	1.2778
166.66	0.9915
166.67	0.7585
166.68	0.6814
166.69	0.7243
166.7	0.7683
166.71	0.7094
166.72	0.5671
166.73	0.5095
166.74	0.7118
166.75	1.1399
166.76	1.5126
166.77	1.5492
166.78	1.2538
166.79	0.8971
166.8	0.7086
166.81	0.6607
166.82	0.5951
166.83	0.4693
166.84	0.3634
166.85	0.2715
166.86	0.0427
166.87	-0.3909
166.88	-0.8292
166.89	-0.9822
166.9	-0.817
166.91	-0.5956
166.92	-0.5175
166.93	-0.4335
166.94	-0.0375
166.95	0.6834
166.96	1.3205
166.97	1.4305
166.98	0.9915
166.99	0.4075
167	0.087
167.01	0.0913
167.02	0.2009
167.03	0.2416
167.04	0.2751
167.05	0.4869
167.06	0.9524
167.07	1.5403
167.08	2.0231
167.09	2.2626
167.1	2.2962
167.11	2.2561
167.12	2.2114
167.13	2.098
167.14	1.8157
167.15	1.3755
167.16	0.9114
167.17	0.5401
167.18	0.2616
167.19	0.0318
167.2	-0.1222
167.21	-0.1414
167.22	-0.0713
167.23	-0.0465
167.24	-0.0916
167.25	-0.0242
167.26	0.3334
167.27	0.8687
167.28	1.2124
167.29	1.1026
167.3	0.6556
167.31	0.2209
167.32	0.0068
167.33	-0.0789
167.34	-0.2161
167.35	-0.3811
167.36	-0.3433
167.37	0.0439
167.38	0.6071
167.39	0.9701
167.4	0.9227
167.41	0.6408
167.42	0.5006
167.43	0.6857
167.44	1.026
167.45	1.2415
167.46	1.2854
167.47	1.3641
167.48	1.6144
167.49	1.8553
167.5	1.7506
167.51	1.2104
167.52	0.5454
167.53	0.178
167.54	0.2427
167.55	0.5243
167.56	0.7478
167.57	0.8356
167.58	0.8698
167.59	0.9229
167.6	1.0267
167.61	1.2522
167.62	1.6762
167.63	2.2253
167.64	2.6462
167.65	2.7111
167.66	2.4158
167.67	1.9186
167.68	1.3279
167.69	0.6449
167.7	-0.0891
167.71	-0.7016
167.72	-1.0241
167.73	-1.0783
167.74	-1.0554
167.75	-1.1087
167.76	-1.2207
167.77	-1.279
167.78	-1.2239
167.79	-1.083
167.8	-0.9071
167.81	-0.7408
167.82	-0.6507
167.83	-0.7026
167.84	-0.864
167.85	-0.9788
167.86	-0.9175
167.87	-0.7554
167.88	-0.7268
167.89	-0.9621
167.9	-1.3187
167.91	-1.5299
167.92	-1.4977
167.93	-1.3723
167.94	-1.3493
167.95	-1.4737
167.96	-1.6803
167.97	-1.941
167.98	-2.2612
167.99	-2.5473
168	-2.6056
168.01	-2.3561
168.02	-1.9916
168.03	-1.8108
168.04	-1.8751
168.05	-1.9162
168.06	-1.6512
168.07	-1.1462
168.08	-0.7752
168.09	-0.8035
168.1	-1.0849
168.11	-1.2191
168.12	-0.9664
168.13	-0.4438
168.14	0.059
168.15	0.3731
168.16	0.5347
168.17	0.6598
168.18	0.812
168.19	0.9747
168.2	1.0795
168.21	1.0432
168.22	0.8389
168.23	0.5751
168.24	0.4645
168.25	0.6528
168.26	1.0737
168.27	1.5171
168.28	1.8465
168.29	2.1018
168.3	2.3609
168.31	2.5537
168.32	2.4947
168.33	2.1146
168.34	1.6022
168.35	1.2618
168.36	1.2368
168.37	1.4145
168.38	1.6076
168.39	1.7712
168.4	1.9873
168.41	2.2534
168.42	2.3827
168.43	2.1825
168.44	1.7071
168.45	1.2519
168.46	1.0645
168.47	1.1073
168.48	1.1406
168.49	0.9995
168.5	0.7273
168.51	0.4568
168.52	0.2586
168.53	0.1518
168.54	0.1946
168.55	0.4547
168.56	0.874
168.57	1.2386
168.58	1.3467
168.59	1.1916
168.6	0.9391
168.61	0.7368
168.62	0.596
168.63	0.4603
168.64	0.3267
168.65	0.2402
168.66	0.1887
168.67	0.0667
168.68	-0.2311
168.69	-0.6979
168.7	-1.2069
168.71	-1.5915
168.72	-1.7299
168.73	-1.595
168.74	-1.2773
168.75	-0.9617
168.76	-0.8247
168.77	-0.9047
168.78	-1.061
168.79	-1.0903
168.8	-0.9174
168.81	-0.691
168.82	-0.6744
168.83	-0.9974
168.84	-1.4916
168.85	-1.8034
168.86	-1.7261
168.87	-1.4252
168.88	-1.2825
168.89	-1.4827
168.9	-1.7955
168.91	-1.824
168.92	-1.4542
168.93	-0.9842
168.94	-0.7806
168.95	-0.8664
168.96	-0.9221
168.97	-0.6809
168.98	-0.2433
168.99	0.0469
169	-0.0089
169.01	-0.2696
169.02	-0.4425
169.03	-0.3854
169.04	-0.1811
169.05	0.0298
169.06	0.192
169.07	0.3125
169.08	0.3879
169.09	0.4237
169.1	0.4796
169.11	0.6098
169.12	0.7506
169.13	0.7441
169.14	0.5269
169.15	0.261
169.16	0.2099
169.17	0.4645
169.18	0.8256
169.19	0.9951
169.2	0.8862
169.21	0.7244
169.22	0.8218
169.23	1.2563
169.24	1.7932
169.25	2.1347
169.26	2.2307
169.27	2.3127
169.28	2.6128
169.29	3.0815
169.3	3.418
169.31	3.3779
169.32	3.0211
169.33	2.648
169.34	2.5256
169.35	2.6987
169.36	3.0314
169.37	3.3518
169.38	3.52
169.39	3.4228
169.4	3.0134
169.41	2.4003
169.42	1.8312
169.43	1.5091
169.44	1.4236
169.45	1.4132
169.46	1.3873
169.47	1.4076
169.48	1.5209
169.49	1.6
169.5	1.4524
169.51	1.0648
169.52	0.632
169.53	0.319
169.54	0.0912
169.55	-0.1503
169.56	-0.3383
169.57	-0.2667
169.58	0.1381
169.59	0.6646
169.6	0.9919
169.61	0.9934
169.62	0.8397
169.63	0.8222
169.64	1.0871
169.65	1.4978
169.66	1.7204
169.67	1.4774
169.68	0.7844
169.69	-0.058
169.7	-0.7389
169.71	-1.1962
169.72	-1.5678
169.73	-1.9109
169.74	-2.0716
169.75	-1.8879
169.76	-1.4515
169.77	-1.056
169.78	-0.8742
169.79	-0.7771
169.8	-0.5381
169.81	-0.1672
169.82	0.0554
169.83	-0.1034
169.84	-0.5577
169.85	-1.0133
169.86	-1.3101
169.87	-1.5577
169.88	-1.9111
169.89	-2.3064
169.9	-2.5129
169.91	-2.4272
169.92	-2.2152
169.93	-2.1121
169.94	-2.1259
169.95	-2.0011
169.96	-1.4877
169.97	-0.6355
169.98	0.1729
169.99	0.4858
170	0.1249
170.01	-0.6709
170.02	-1.4257
170.03	-1.7854
170.04	-1.7414
170.05	-1.5399
170.06	-1.4104
170.07	-1.4042
170.08	-1.449
170.09	-1.4678
170.1	-1.4067
170.11	-1.2084
170.12	-0.8519
170.13	-0.4238
170.14	-0.0828
170.15	0.0894
170.16	0.1625
170.17	0.234
170.18	0.2608
170.19	0.0948
170.2	-0.2848
170.21	-0.6405
170.22	-0.6579
170.23	-0.2649
170.24	0.2762
170.25	0.6209
170.26	0.6664
170.27	0.6133
170.28	0.7331
170.29	1.0994
170.3	1.5314
170.31	1.7701
170.32	1.7079
170.33	1.4736
170.34	1.3074
170.35	1.339
170.36	1.4785
170.37	1.5306
170.38	1.4195
170.39	1.2793
170.4	1.3013
170.41	1.5003
170.42	1.6646
170.43	1.5578
170.44	1.1641
170.45	0.7243
170.46	0.5287
170.47	0.6737
170.48	1.0008
170.49	1.2398
170.5	1.1962
170.51	0.8234
170.52	0.1727
170.53	-0.6657
170.54	-1.5547
170.55	-2.2914
170.56	-2.6808
170.57	-2.6906
170.58	-2.5143
170.59	-2.412
170.6	-2.4487
170.61	-2.4312
170.62	-2.1536
170.63	-1.6796
170.64	-1.2998
170.65	-1.1971
170.66	-1.2378
170.67	-1.1585
170.68	-0.8942
170.69	-0.616
170.7	-0.4686
170.71	-0.4061
170.72	-0.3508
170.73	-0.393
170.74	-0.682
170.75	-1.1326
170.76	-1.3987
170.77	-1.2325
170.78	-0.7952
170.79	-0.4964
170.8	-0.5294
170.81	-0.668
170.82	-0.5729
170.83	-0.2285
170.84	0.006
170.85	-0.2274
170.86	-0.9194
170.87	-1.7072
170.88	-2.1921
170.89	-2.2208
170.9	-1.9246
170.91	-1.5714
170.92	-1.3851
170.93	-1.4266
170.94	-1.5875
170.95	-1.711
170.96	-1.7599
170.97	-1.8658
170.98	-2.1791
170.99	-2.6602
171	-3.0458
171.01	-3.054
171.02	-2.6418
171.03	-2.074
171.04	-1.7396
171.05	-1.865
171.06	-2.3393
171.07	-2.7853
171.08	-2.837
171.09	-2.414
171.1	-1.761
171.11	-1.216
171.12	-0.9279
171.13	-0.7847
171.14	-0.5781
171.15	-0.2007
171.16	0.2986
171.17	0.7773
171.18	1.0788
171.19	1.1044
171.2	0.9024
171.21	0.6992
171.22	0.7688
171.23	1.1925
171.24	1.7441
171.25	2.0569
171.26	1.9344
171.27	1.503
171.28	1.0794
171.29	0.9195
171.3	1.0884
171.31	1.5013
171.32	2.0052
171.33	2.4235
171.34	2.609
171.35	2.5381
171.36	2.3475
171.37	2.2209
171.38	2.2146
171.39	2.2162
171.4	2.0944
171.41	1.8726
171.42	1.74
171.43	1.8899
171.44	2.3391
171.45	2.8771
171.46	3.1856
171.47	3.055
171.48	2.5458
171.49	1.9472
171.5	1.5303
171.51	1.3004
171.52	0.9991
171.53	0.3822
171.54	-0.4931
171.55	-1.2765
171.56	-1.6366
171.57	-1.562
171.58	-1.3434
171.59	-1.2646
171.6	-1.3425
171.61	-1.3879
171.62	-1.2874
171.63	-1.1562
171.64	-1.1815
171.65	-1.3543
171.66	-1.4247
171.67	-1.1422
171.68	-0.5132
171.69	0.1925
171.7	0.6607
171.71	0.7364
171.72	0.4642
171.73	0.0114
171.74	-0.4235
171.75	-0.6931
171.76	-0.7764
171.77	-0.7836
171.78	-0.8478
171.79	-0.9844
171.8	-1.0689
171.81	-0.9651
171.82	-0.6643
171.83	-0.2984
171.84	-0.0325
171.85	0.0387
171.86	-0.084
171.87	-0.3336
171.88	-0.6052
171.89	-0.7773
171.9	-0.7525
171.91	-0.5131
171.92	-0.1462
171.93	0.1957
171.94	0.3737
171.95	0.3291
171.96	0.1082
171.97	-0.1571
171.98	-0.3057
171.99	-0.2252
172	0.0843
172.01	0.5058
172.02	0.8716
172.03	1.0585
172.04	1.0489
172.05	0.9149
172.06	0.7447
172.07	0.5798
172.08	0.4309
172.09	0.3501
172.1	0.4469
172.11	0.783
172.12	1.2453
172.13	1.5759
172.14	1.5778
172.15	1.2875
172.16	0.9117
172.17	0.6035
172.18	0.3446
172.19	0.0516
172.2	-0.2748
172.21	-0.5648
172.22	-0.8041
172.23	-1.0514
172.24	-1.312
172.25	-1.469
172.26	-1.4068
172.27	-1.1691
172.28	-0.9292
172.29	-0.8072
172.3	-0.7828
172.31	-0.8054
172.32	-0.908
172.33	-1.138
172.34	-1.4153
172.35	-1.5724
172.36	-1.584
172.37	-1.6771
172.38	-2.1169
172.39	-2.8835
172.4	-3.6368
172.41	-4.0363
172.42	-4.0383
172.43	-3.8277
172.44	-3.511
172.45	-3.0011
172.46	-2.2468
172.47	-1.4714
172.48	-1.0365
172.49	-1.0371
172.5	-1.1347
172.51	-0.8975
172.52	-0.2947
172.53	0.2407
172.54	0.2848
172.55	-0.0943
172.56	-0.3949
172.57	-0.2135
172.58	0.3471
172.59	0.8262
172.6	0.9089
172.61	0.7217
172.62	0.6413
172.63	0.8872
172.64	1.3515
172.65	1.7895
172.66	2.0848
172.67	2.2852
172.68	2.4323
172.69	2.4537
172.7	2.2632
172.71	1.9154
172.72	1.5796
172.73	1.3475
172.74	1.1289
172.75	0.7995
172.76	0.4185
172.77	0.2107
172.78	0.2974
172.79	0.5179
172.8	0.6028
172.81	0.5072
172.82	0.4727
172.83	0.7205
172.84	1.1665
172.85	1.5343
172.86	1.7146
172.87	1.8761
172.88	2.1656
172.89	2.4214
172.9	2.3462
172.91	1.9531
172.92	1.655
172.93	1.7897
172.94	2.1574
172.95	2.2214
172.96	1.7795
172.97	1.256
172.98	1.2102
172.99	1.6669
173	2.1084
173.01	2.114
173.02	1.8255
173.03	1.6965
173.04	1.9133
173.05	2.2161
173.06	2.2618
173.07	2.0065
173.08	1.6748
173.09	1.4653
173.1	1.4049
173.11	1.4617
173.12	1.6701
173.13	2.0726
173.14	2.5902
173.15	3.0393
173.16	3.296
173.17	3.3995
173.18	3.4628
173.19	3.5027
173.2	3.3996
173.21	3.0334
173.22	2.4405
173.23	1.8281
173.24	1.4386
173.25	1.3824
173.26	1.5668
173.27	1.7728
173.28	1.8262
173.29	1.7229
173.3	1.5896
173.31	1.5194
173.32	1.4689
173.33	1.3356
173.34	1.1091
173.35	0.8935
173.36	0.772
173.37	0.6971
173.38	0.5559
173.39	0.3275
173.4	0.132
173.41	0.1113
173.42	0.2803
173.43	0.5135
173.44	0.6725
173.45	0.7306
173.46	0.7634
173.47	0.828
173.48	0.876
173.49	0.8074
173.5	0.5989
173.51	0.342
173.52	0.14
173.53	-0.0095
173.54	-0.2083
173.55	-0.5474
173.56	-1.0215
173.57	-1.5252
173.58	-1.898
173.59	-1.9949
173.6	-1.7868
173.61	-1.4292
173.62	-1.1775
173.63	-1.1643
173.64	-1.2548
173.65	-1.1715
173.66	-0.7779
173.67	-0.2079
173.68	0.2916
173.69	0.5939
173.7	0.7277
173.71	0.7337
173.72	0.5907
173.73	0.3221
173.74	0.0905
173.75	0.0754
173.76	0.2472
173.77	0.3586
173.78	0.2314
173.79	0.0064
173.8	0.0031
173.81	0.309
173.82	0.6035
173.83	0.4853
173.84	-0.0401
173.85	-0.4965
173.86	-0.4155
173.87	0.151
173.88	0.6427
173.89	0.52
173.9	-0.2342
173.91	-1.1201
173.92	-1.5868
173.93	-1.4855
173.94	-1.1176
173.95	-0.907
173.96	-1.0455
173.97	-1.4058
173.98	-1.7138
173.99	-1.7704
174	-1.5566
174.01	-1.2042
174.02	-0.8938
174.03	-0.7334
174.04	-0.6809
174.05	-0.5887
174.06	-0.3588
174.07	-0.0664
174.08	0.0901
174.09	-0.0289
174.1	-0.3831
174.11	-0.8079
174.12	-1.1521
174.13	-1.3456
174.14	-1.376
174.15	-1.2773
174.16	-1.1625
174.17	-1.2038
174.18	-1.4981
174.19	-1.9311
174.2	-2.2352
174.21	-2.2386
174.22	-2.0526
174.23	-1.9581
174.24	-2.0946
174.25	-2.3075
174.26	-2.3387
174.27	-2.1229
174.28	-1.833
174.29	-1.6505
174.3	-1.5843
174.31	-1.5546
174.32	-1.5702
174.33	-1.7104
174.34	-1.9359
174.35	-2.0303
174.36	-1.8123
174.37	-1.3745
174.38	-1.0334
174.39	-1.0235
174.4	-1.2826
174.41	-1.5557
174.42	-1.6678
174.43	-1.6531
174.44	-1.6392
174.45	-1.6663
174.46	-1.6441
174.47	-1.4658
174.48	-1.1406
174.49	-0.8219
174.5	-0.7039
174.51	-0.8567
174.52	-1.138
174.53	-1.2945
174.54	-1.1967
174.55	-0.9759
174.56	-0.8843
174.57	-1.017
174.58	-1.2261
174.59	-1.3425
174.6	-1.4211
174.61	-1.6726
174.62	-2.1504
174.63	-2.5996
174.64	-2.6832
174.65	-2.3152
174.66	-1.7046
174.67	-1.0947
174.68	-0.5521
174.69	-0.0341
174.7	0.4332
174.71	0.7374
174.72	0.8167
174.73	0.7193
174.74	0.5092
174.75	0.1968
174.76	-0.1764
174.77	-0.4403
174.78	-0.3945
174.79	-0.0361
174.8	0.3788
174.81	0.57
174.82	0.52
174.83	0.476
174.84	0.6609
174.85	1.0295
174.86	1.3366
174.87	1.4065
174.88	1.2787
174.89	1.1026
174.9	0.9615
174.91	0.8454
174.92	0.7589
174.93	0.7847
174.94	1.0103
174.95	1.4178
174.96	1.873
174.97	2.2263
174.98	2.4145
174.99	2.4682
175	2.4422
175.01	2.3604
175.02	2.2331
175.03	2.1133
175.04	2.1031
175.05	2.2703
175.06	2.5429
175.07	2.7085
175.08	2.5671
175.09	2.1263
175.1	1.6371
175.11	1.3897
175.12	1.4502
175.13	1.6167
175.14	1.656
175.15	1.5534
175.16	1.4775
175.17	1.5145
175.18	1.5266
175.19	1.3336
175.2	0.9806
175.21	0.7234
175.22	0.7283
175.23	0.8655
175.24	0.8579
175.25	0.5986
175.26	0.2533
175.27	0.053
175.28	0.0509
175.29	0.1098
175.3	0.0821
175.31	-0.0496
175.32	-0.2036
175.33	-0.3212
175.34	-0.4263
175.35	-0.5714
175.36	-0.7489
175.37	-0.8824
175.38	-0.9181
175.39	-0.9191
175.4	-1.039
175.41	-1.3754
175.42	-1.8561
175.43	-2.2933
175.44	-2.5529
175.45	-2.6427
175.46	-2.629
175.47	-2.5172
175.48	-2.2765
175.49	-1.9745
175.5	-1.7991
175.51	-1.875
175.52	-2.0812
175.53	-2.1322
175.54	-1.8755
175.55	-1.4632
175.56	-1.1776
175.57	-1.1073
175.58	-1.0641
175.59	-0.837
175.6	-0.4706
175.61	-0.2293
175.62	-0.294
175.63	-0.5505
175.64	-0.7071
175.65	-0.5882
175.66	-0.2727
175.67	0.0401
175.68	0.2428
175.69	0.3693
175.7	0.4808
175.71	0.5698
175.72	0.5842
175.73	0.491
175.74	0.2889
175.75	-0.001
175.76	-0.3038
175.77	-0.4766
175.78	-0.4054
175.79	-0.1407
175.8	0.1165
175.81	0.2143
175.82	0.2085
175.83	0.2777
175.84	0.494
175.85	0.7376
175.86	0.8526
175.87	0.8381
175.88	0.8429
175.89	0.9915
175.9	1.2512
175.91	1.4632
175.92	1.4749
175.93	1.2444
175.94	0.8631
175.95	0.5052
175.96	0.3289
175.97	0.3769
175.98	0.5491
175.99	0.6805
176	0.6635
176.01	0.51
176.02	0.3163
176.03	0.1893
176.04	0.2002
176.05	0.3645
176.06	0.6152
176.07	0.8046
176.08	0.8012
176.09	0.6432
176.1	0.5648
176.11	0.7833
176.12	1.2345
176.13	1.5909
176.14	1.6067
176.15	1.3953
176.16	1.2737
176.17	1.3493
176.18	1.395
176.19	1.1995
176.2	0.9289
176.21	0.9788
176.22	1.4521
176.23	1.9197
176.24	1.807
176.25	0.9927
176.26	-0.0473
176.27	-0.695
176.28	-0.7348
176.29	-0.4464
176.3	-0.2408
176.31	-0.2825
176.32	-0.4494
176.33	-0.5571
176.34	-0.5387
176.35	-0.431
176.36	-0.279
176.37	-0.1115
176.38	0.0179
176.39	0.0284
176.4	-0.1309
176.41	-0.4336
176.42	-0.7826
176.43	-1.0525
176.44	-1.1429
176.45	-1.0435
176.46	-0.868
176.47	-0.7874
176.48	-0.8813
176.49	-1.0525
176.5	-1.1165
176.51	-0.9882
176.52	-0.7623
176.53	-0.603
176.54	-0.575
176.55	-0.5965
176.56	-0.5404
176.57	-0.3544
176.58	-0.0944
176.59	0.1159
176.6	0.1389
176.61	-0.1163
