T(sec)	Sa(cm/s2)
159.9	-1.2693
159.91	-1.3481
159.92	-1.5511
159.93	-1.8038
159.94	-1.9385
159.95	-1.8506
159.96	-1.607
159.97	-1.4184
159.98	-1.4757
159.99	-1.7582
160	-2.007
160.01	-1.9522
160.02	-1.6024
160.03	-1.258
160.04	-1.1828
160.05	-1.3058
160.06	-1.3419
160.07	-1.2059
160.08	-1.1825
160.09	-1.5827
160.1	-2.286
160.11	-2.7619
160.12	-2.601
160.13	-1.946
160.14	-1.3206
160.15	-1.0756
160.16	-1.1043
160.17	-1.0956
160.18	-0.9339
160.19	-0.7524
160.2	-0.6641
160.21	-0.6017
160.22	-0.471
160.23	-0.3498
160.24	-0.4129
160.25	-0.6822
160.26	-0.9649
160.27	-1.0862
160.28	-1.1053
160.29	-1.2143
160.3	-1.4476
160.31	-1.5913
160.32	-1.4263
160.33	-0.999
160.34	-0.5783
160.35	-0.3613
160.36	-0.2979
160.37	-0.2259
160.38	-0.1041
160.39	-0.0311
160.4	-0.0558
160.41	-0.065
160.42	0.0889
160.43	0.3897
160.44	0.6509
160.45	0.7097
160.46	0.5887
160.47	0.4575
160.48	0.4741
160.49	0.6848
160.5	1.0366
160.51	1.4211
160.52	1.6934
160.53	1.7104
160.54	1.421
160.55	0.9417
160.56	0.5139
160.57	0.3476
160.58	0.4816
160.59	0.776
160.6	1.0306
160.61	1.1265
160.62	1.1025
160.63	1.1231
160.64	1.3502
160.65	1.7942
160.66	2.2757
160.67	2.5643
160.68	2.5776
160.69	2.4323
160.7	2.2925
160.71	2.1996
160.72	2.0816
160.73	1.8978
160.74	1.7051
160.75	1.5616
160.76	1.421
160.77	1.1818
160.78	0.8247
160.79	0.4463
160.8	0.1434
160.81	-0.0836
160.82	-0.2739
160.83	-0.3957
160.84	-0.3722
160.85	-0.2379
160.86	-0.1976
160.87	-0.4423
160.88	-0.8988
160.89	-1.2385
160.9	-1.1975
160.91	-0.8707
160.92	-0.6243
160.93	-0.7023
160.94	-0.9765
160.95	-1.1235
160.96	-1.0008
160.97	-0.7646
160.98	-0.6205
160.99	-0.5633
161	-0.4488
161.01	-0.2749
161.02	-0.2617
161.03	-0.5855
161.04	-1.0961
161.05	-1.4005
161.06	-1.2516
161.07	-0.8001
161.08	-0.4296
161.09	-0.3792
161.1	-0.5649
161.11	-0.7367
161.12	-0.7243
161.13	-0.5129
161.14	-0.1641
161.15	0.2432
161.16	0.6035
161.17	0.8099
161.18	0.8514
161.19	0.8488
161.2	0.936
161.21	1.1026
161.22	1.2023
161.23	1.1351
161.24	0.9871
161.25	0.9573
161.26	1.161
161.27	1.5343
161.28	1.9211
161.29	2.2024
161.3	2.3205
161.31	2.2312
161.32	1.9183
161.33	1.4817
161.34	1.1476
161.35	1.1176
161.36	1.3928
161.37	1.7812
161.38	2.0865
161.39	2.2559
161.4	2.3319
161.41	2.3166
161.42	2.153
161.43	1.8388
161.44	1.4934
161.45	1.27
161.46	1.2201
161.47	1.2683
161.48	1.3011
161.49	1.2452
161.5	1.0694
161.51	0.767
161.52	0.37
161.53	-0.0325
161.54	-0.3201
161.55	-0.3957
161.56	-0.2256
161.57	0.1351
161.58	0.5289
161.59	0.7428
161.6	0.6476
161.61	0.3348
161.62	0.0769
161.63	0.0858
161.64	0.2933
161.65	0.4046
161.66	0.1926
161.67	-0.279
161.68	-0.7372
161.69	-0.9725
161.7	-0.993
161.71	-0.9408
161.72	-0.9321
161.73	-1.0067
161.74	-1.1609
161.75	-1.3458
161.76	-1.4479
161.77	-1.3577
161.78	-1.095
161.79	-0.8114
161.8	-0.6161
161.81	-0.4308
161.82	-0.081
161.83	0.4709
161.84	1.048
161.85	1.441
161.86	1.6183
161.87	1.7097
161.88	1.8084
161.89	1.864
161.9	1.786
161.91	1.5908
161.92	1.3765
161.93	1.1666
161.94	0.8557
161.95	0.3634
161.96	-0.1948
161.97	-0.5573
161.98	-0.5608
161.99	-0.2993
162	-0.0215
162.01	0.0978
162.02	0.0579
162.03	-0.0534
162.04	-0.1675
162.05	-0.2357
162.06	-0.1954
162.07	-0.0176
162.08	0.2021
162.09	0.2649
162.1	0.039
162.11	-0.3919
162.12	-0.7879
162.13	-0.9769
162.14	-0.995
162.15	-0.9843
162.16	-0.9832
162.17	-0.8869
162.18	-0.6428
162.19	-0.4258
162.2	-0.5262
162.21	-1.0307
162.22	-1.6697
162.23	-2.0435
162.24	-2.0036
162.25	-1.7737
162.26	-1.6887
162.27	-1.8491
162.28	-2.0523
162.29	-2.0239
162.3	-1.663
162.31	-1.0694
162.32	-0.4138
162.33	0.1445
162.34	0.4367
162.35	0.3011
162.36	-0.278
162.37	-1.0617
162.38	-1.6785
162.39	-1.9228
162.4	-1.9181
162.41	-1.953
162.42	-2.1661
162.43	-2.4257
162.44	-2.5033
162.45	-2.3089
162.46	-1.9318
162.47	-1.4966
162.48	-1.0405
162.49	-0.5383
162.5	-0.0049
162.51	0.4619
162.52	0.7449
162.53	0.8069
162.54	0.7323
162.55	0.673
162.56	0.7389
162.57	0.921
162.58	1.1132
162.59	1.2155
162.6	1.2254
162.61	1.2323
162.62	1.3215
162.63	1.4823
162.64	1.6113
162.65	1.6193
162.66	1.5499
162.67	1.5859
162.68	1.9062
162.69	2.5002
162.7	3.1159
162.71	3.4156
162.72	3.2069
162.73	2.5413
162.74	1.6111
162.75	0.5941
162.76	-0.3774
162.77	-1.1433
162.78	-1.5232
162.79	-1.4808
162.8	-1.2588
162.81	-1.2487
162.82	-1.6563
162.83	-2.3181
162.84	-2.8934
162.85	-3.2205
162.86	-3.423
162.87	-3.6727
162.88	-3.9415
162.89	-4.0553
162.9	-3.941
162.91	-3.719
162.92	-3.5394
162.93	-3.4199
162.94	-3.3117
162.95	-3.2683
162.96	-3.4347
162.97	-3.8318
162.98	-4.2249
162.99	-4.2964
163	-3.9635
163.01	-3.481
163.02	-3.1985
163.03	-3.2335
163.04	-3.4056
163.05	-3.4638
163.06	-3.3192
163.07	-3.0373
163.08	-2.6737
163.09	-2.2065
163.1	-1.6408
163.11	-1.1014
163.12	-0.755
163.13	-0.6474
163.14	-0.6639
163.15	-0.6592
163.16	-0.5961
163.17	-0.5393
163.18	-0.5314
163.19	-0.5062
163.2	-0.3463
163.21	-0.0346
163.22	0.2698
163.23	0.3489
163.24	0.1501
163.25	-0.1233
163.26	-0.1825
163.27	0.0851
163.28	0.5479
163.29	1.0076
163.3	1.3777
163.31	1.6585
163.32	1.8061
163.33	1.7433
163.34	1.5287
163.35	1.42
163.36	1.6524
163.37	2.1345
163.38	2.4552
163.39	2.2817
163.4	1.7452
163.41	1.3505
163.42	1.4621
163.43	1.9288
163.44	2.2752
163.45	2.228
163.46	1.9573
163.47	1.7876
163.48	1.7865
163.49	1.747
163.5	1.5306
163.51	1.2763
163.52	1.2031
163.53	1.2945
163.54	1.3043
163.55	1.0853
163.56	0.815
163.57	0.8301
163.58	1.2664
163.59	1.9213
163.6	2.463
163.61	2.7205
163.62	2.7571
163.63	2.7351
163.64	2.777
163.65	2.9303
163.66	3.1675
163.67	3.3684
163.68	3.3556
163.69	3.0333
163.7	2.5102
163.71	2.0389
163.72	1.8068
163.73	1.7996
163.74	1.8778
163.75	1.9453
163.76	2.0061
163.77	2.081
163.78	2.1366
163.79	2.1273
163.8	2.0679
163.81	2.0214
163.82	2.0214
163.83	2.0407
163.84	2.0429
163.85	2.0213
163.86	1.9537
163.87	1.7415
163.88	1.2596
163.89	0.512
163.9	-0.2795
163.91	-0.7905
163.92	-0.8341
163.93	-0.4972
163.94	-0.0462
163.95	0.2886
163.96	0.4517
163.97	0.54
163.98	0.6882
163.99	0.9602
164	1.2975
164.01	1.5506
164.02	1.5925
164.03	1.4322
164.04	1.2087
164.05	1.0575
164.06	1.0063
164.07	1.0252
164.08	1.136
164.09	1.3825
164.1	1.6749
164.11	1.7581
164.12	1.443
164.13	0.8572
164.14	0.3624
164.15	0.1739
164.16	0.1326
164.17	-0.064
164.18	-0.4416
164.19	-0.6816
164.2	-0.5097
164.21	-0.0583
164.22	0.2582
164.23	0.1904
164.24	-0.1254
164.25	-0.3963
164.26	-0.5031
164.27	-0.5333
164.28	-0.5773
164.29	-0.6248
164.3	-0.6589
164.31	-0.7234
164.32	-0.8287
164.33	-0.8662
164.34	-0.7173
164.35	-0.4328
164.36	-0.2109
164.37	-0.1695
164.38	-0.2074
164.39	-0.1457
164.4	0.0292
164.41	0.1311
164.42	-0.0166
164.43	-0.3925
164.44	-0.8128
164.45	-1.1021
164.46	-1.1902
164.47	-1.0848
164.48	-0.8366
164.49	-0.5526
164.5	-0.3767
164.51	-0.3879
164.52	-0.5214
164.53	-0.637
164.54	-0.6743
164.55	-0.7002
164.56	-0.7894
164.57	-0.9008
164.58	-0.9156
164.59	-0.7863
164.6	-0.6036
164.61	-0.5107
164.62	-0.5863
164.63	-0.8214
164.64	-1.1652
164.65	-1.542
164.66	-1.8326
164.67	-1.9048
164.68	-1.7163
164.69	-1.3868
164.7	-1.1358
164.71	-1.1232
164.72	-1.3441
164.73	-1.6659
164.74	-1.9377
164.75	-2.0528
164.76	-1.9513
164.77	-1.646
164.78	-1.279
164.79	-1.0937
164.8	-1.2565
164.81	-1.6728
164.82	-2.0301
164.83	-2.0785
164.84	-1.8683
164.85	-1.6807
164.86	-1.722
164.87	-1.919
164.88	-2.0324
164.89	-1.9406
164.9	-1.772
164.91	-1.755
164.92	-1.9759
164.93	-2.3087
164.94	-2.5581
164.95	-2.6278
164.96	-2.548
164.97	-2.3987
164.98	-2.2686
164.99	-2.2657
165	-2.4761
165.01	-2.8508
165.02	-3.1765
165.03	-3.2549
165.04	-3.138
165.05	-3.1219
165.06	-3.4331
165.07	-3.9314
165.08	-4.1867
165.09	-3.8874
165.1	-3.1511
165.11	-2.4096
165.12	-2.0067
165.13	-1.9347
165.14	-1.9373
165.15	-1.7968
165.16	-1.4791
165.17	-1.0461
165.18	-0.5213
165.19	0.1038
165.2	0.7614
165.21	1.2723
165.22	1.4607
165.23	1.3066
165.24	0.9758
165.25	0.694
165.26	0.5841
165.27	0.6144
165.28	0.6916
165.29	0.7851
165.3	0.9427
165.31	1.1833
165.32	1.4157
165.33	1.5151
165.34	1.4853
165.35	1.487
165.36	1.656
165.37	1.9153
165.38	2.0287
165.39	1.8495
165.4	1.4571
165.41	1.0155
165.42	0.5601
165.43	0.0122
165.44	-0.6033
165.45	-1.0682
165.46	-1.1848
165.47	-1.0359
165.48	-0.926
165.49	-1.0358
165.5	-1.2087
165.51	-1.1449
165.52	-0.7681
165.53	-0.3198
165.54	-0.0909
165.55	-0.1371
165.56	-0.2981
165.57	-0.4303
165.58	-0.5266
165.59	-0.6134
165.6	-0.6332
165.61	-0.5085
165.62	-0.2918
165.63	-0.1576
165.64	-0.2046
165.65	-0.3084
165.66	-0.2306
165.67	0.1226
165.68	0.5877
165.69	0.8943
165.7	0.8875
165.71	0.5815
165.72	0.058
165.73	-0.5915
165.74	-1.2155
165.75	-1.6076
165.76	-1.6772
165.77	-1.5953
165.78	-1.6543
165.79	-1.9233
165.8	-2.1174
165.81	-1.9047
165.82	-1.3241
165.83	-0.7951
165.84	-0.6721
165.85	-0.8666
165.86	-0.9852
165.87	-0.7985
165.88	-0.4673
165.89	-0.2892
165.9	-0.3261
165.91	-0.3688
165.92	-0.2233
165.93	0.0815
165.94	0.3935
165.95	0.6389
165.96	0.8386
165.97	0.9698
165.98	0.941
165.99	0.7517
166	0.5907
166.01	0.6658
166.02	0.9388
166.03	1.1247
166.04	1.011
166.05	0.7318
166.06	0.6495
166.07	0.9638
166.08	1.4897
166.09	1.8406
166.1	1.7968
166.11	1.4777
166.12	1.1921
166.13	1.1636
166.14	1.3941
166.15	1.7487
166.16	2.1378
166.17	2.5892
166.18	3.1346
166.19	3.6607
166.2	3.954
166.21	3.9342
166.22	3.7789
166.23	3.7236
166.24	3.7468
166.25	3.5632
166.26	2.9896
166.27	2.246
166.28	1.7896
166.29	1.855
166.3	2.2428
166.31	2.5819
166.32	2.7162
166.33	2.7582
166.34	2.8144
166.35	2.7932
166.36	2.5495
166.37	2.1515
166.38	1.8813
166.39	1.9186
166.4	2.0738
166.41	1.9218
166.42	1.2422
166.43	0.303
166.44	-0.3418
166.45	-0.3614
166.46	0.0551
166.47	0.4134
166.48	0.3987
166.49	0.1126
166.5	-0.1439
166.51	-0.2308
166.52	-0.2501
166.53	-0.3225
166.54	-0.4084
166.55	-0.4028
166.56	-0.3324
166.57	-0.3629
166.58	-0.608
166.59	-0.998
166.6	-1.3571
166.61	-1.559
166.62	-1.5756
166.63	-1.4265
166.64	-1.1573
166.65	-0.8752
166.66	-0.7382
166.67	-0.8474
166.68	-1.1402
166.69	-1.4118
166.7	-1.4607
166.71	-1.2306
166.72	-0.8362
166.73	-0.4746
166.74	-0.3057
166.75	-0.3757
166.76	-0.6057
166.77	-0.8377
166.78	-0.9221
166.79	-0.812
166.8	-0.5962
166.81	-0.4245
166.82	-0.3764
166.83	-0.4005
166.84	-0.3844
166.85	-0.2661
166.86	-0.0543
166.87	0.2367
166.88	0.6138
166.89	1.0407
166.9	1.3958
166.91	1.5589
166.92	1.5466
166.93	1.5133
166.94	1.5878
166.95	1.7333
166.96	1.8008
166.97	1.7014
166.98	1.4871
166.99	1.2665
167	1.0979
167.01	0.9913
167.02	0.966
167.03	1.0356
167.04	1.132
167.05	1.1138
167.06	0.9013
167.07	0.5904
167.08	0.3894
167.09	0.4367
167.1	0.6931
167.11	0.9957
167.12	1.1714
167.13	1.096
167.14	0.7167
167.15	0.0954
167.16	-0.5704
167.17	-1.0397
167.18	-1.1974
167.19	-1.138
167.2	-1.0697
167.21	-1.1423
167.22	-1.3611
167.23	-1.6376
167.24	-1.889
167.25	-2.0943
167.26	-2.2799
167.27	-2.4686
167.28	-2.6461
167.29	-2.7835
167.3	-2.8971
167.31	-3.0692
167.32	-3.3869
167.33	-3.8529
167.34	-4.3527
167.35	-4.7033
167.36	-4.7343
167.37	-4.3658
167.38	-3.6756
167.39	-2.9128
167.4	-2.3899
167.41	-2.2774
167.42	-2.4703
167.43	-2.6761
167.44	-2.661
167.45	-2.4162
167.46	-2.0953
167.47	-1.8315
167.48	-1.6576
167.49	-1.5792
167.5	-1.6397
167.51	-1.8466
167.52	-2.0593
167.53	-2.0437
167.54	-1.6942
167.55	-1.1764
167.56	-0.7957
167.57	-0.7147
167.58	-0.8223
167.59	-0.8746
167.6	-0.7175
167.61	-0.3606
167.62	0.1042
167.63	0.5771
167.64	0.9486
167.65	1.119
167.66	1.101
167.67	1.0883
167.68	1.3253
167.69	1.8395
167.7	2.3357
167.71	2.4487
167.72	2.1389
167.73	1.7806
167.74	1.7903
167.75	2.1875
167.76	2.5939
167.77	2.6665
167.78	2.4376
167.79	2.1788
167.8	2.0242
167.81	1.8605
167.82	1.5791
167.83	1.2884
167.84	1.1832
167.85	1.2785
167.86	1.3947
167.87	1.3997
167.88	1.3502
167.89	1.3517
167.9	1.3744
167.91	1.3024
167.92	1.1197
167.93	0.9267
167.94	0.7496
167.95	0.4508
167.96	-0.0729
167.97	-0.6545
167.98	-0.9491
167.99	-0.8074
168	-0.4823
168.01	-0.3919
168.02	-0.7
168.03	-1.1847
168.04	-1.4979
168.05	-1.477
168.06	-1.1927
168.07	-0.7922
168.08	-0.3967
168.09	-0.1319
168.1	-0.1315
168.11	-0.417
168.12	-0.7929
168.13	-0.9538
168.14	-0.7542
168.15	-0.3591
168.16	-0.0924
168.17	-0.1292
168.18	-0.3546
168.19	-0.518
168.2	-0.4792
168.21	-0.2699
168.22	0.0494
168.23	0.4991
168.24	1.092
168.25	1.6767
168.26	1.9749
168.27	1.8415
168.28	1.4592
168.29	1.2009
168.3	1.2689
168.31	1.4996
168.32	1.5539
168.33	1.2808
168.34	0.8546
168.35	0.5656
168.36	0.531
168.37	0.6451
168.38	0.7668
168.39	0.8741
168.4	0.9986
168.41	1.066
168.42	0.8944
168.43	0.3901
168.44	-0.2989
168.45	-0.8928
168.46	-1.2622
168.47	-1.5575
168.48	-2.0199
168.49	-2.6779
168.5	-3.2778
168.51	-3.5313
168.52	-3.4034
168.53	-3.1253
168.54	-2.9415
168.55	-2.8859
168.56	-2.8107
168.57	-2.5903
168.58	-2.2485
168.59	-1.9019
168.6	-1.636
168.61	-1.4681
168.62	-1.3922
168.63	-1.3993
168.64	-1.4484
168.65	-1.4674
168.66	-1.4206
168.67	-1.3601
168.68	-1.3713
168.69	-1.4593
168.7	-1.5134
168.71	-1.4037
168.72	-1.1099
168.73	-0.7515
168.74	-0.4929
168.75	-0.4125
168.76	-0.4432
168.77	-0.4269
168.78	-0.2408
168.79	0.1044
168.8	0.4761
168.81	0.7341
168.82	0.8431
168.83	0.8812
168.84	0.9473
168.85	1.0688
168.86	1.1927
168.87	1.2524
168.88	1.2358
168.89	1.1994
168.9	1.2278
168.91	1.369
168.92	1.5832
168.93	1.7451
168.94	1.7254
168.95	1.5105
168.96	1.2533
168.97	1.1646
168.98	1.3084
168.99	1.5006
169	1.4471
169.01	1.0167
169.02	0.3797
169.03	-0.1357
169.04	-0.3323
169.05	-0.2957
169.06	-0.2719
169.07	-0.4092
169.08	-0.6244
169.09	-0.7187
169.1	-0.6096
169.11	-0.4248
169.12	-0.3525
169.13	-0.4246
169.14	-0.491
169.15	-0.4089
169.16	-0.1996
169.17	0.0279
169.18	0.2538
169.19	0.5492
169.2	0.8818
169.21	1.0209
169.22	0.7407
169.23	0.1125
169.24	-0.4933
169.25	-0.7313
169.26	-0.5678
169.27	-0.2213
169.28	0.1143
169.29	0.4115
169.3	0.7022
169.31	0.9492
169.32	1.0916
169.33	1.1622
169.34	1.2654
169.35	1.4321
169.36	1.569
169.37	1.5904
169.38	1.5516
169.39	1.5968
169.4	1.7934
169.41	2.071
169.42	2.3182
169.43	2.4787
169.44	2.5386
169.45	2.4853
169.46	2.335
169.47	2.1631
169.48	2.0322
169.49	1.8945
169.5	1.6382
169.51	1.2617
169.52	0.9389
169.53	0.847
169.54	0.9528
169.55	1.0438
169.56	0.989
169.57	0.9154
169.58	1.0749
169.59	1.5546
169.6	2.1668
169.61	2.644
169.62	2.9052
169.63	3.0876
169.64	3.315
169.65	3.4874
169.66	3.3643
169.67	2.8648
169.68	2.2163
169.69	1.73
169.7	1.4426
169.71	1.079
169.72	0.4249
169.73	-0.3272
169.74	-0.7228
169.75	-0.5532
169.76	-0.1311
169.77	0.0185
169.78	-0.2897
169.79	-0.7372
169.8	-0.9009
169.81	-0.7383
169.82	-0.6062
169.83	-0.8162
169.84	-1.2629
169.85	-1.5464
169.86	-1.43
169.87	-1.0973
169.88	-0.9366
169.89	-1.1254
169.9	-1.481
169.91	-1.6913
169.92	-1.6142
169.93	-1.3322
169.94	-0.9842
169.95	-0.6253
169.96	-0.2453
169.97	0.1423
169.98	0.4763
169.99	0.6898
170	0.7415
170.01	0.61
170.02	0.2971
170.03	-0.1331
170.04	-0.5293
170.05	-0.7085
170.06	-0.5744
170.07	-0.1972
170.08	0.2352
170.09	0.563
170.1	0.7642
170.11	0.93
170.12	1.1474
170.13	1.4113
170.14	1.638
170.15	1.7329
170.16	1.6363
170.17	1.3332
170.18	0.8684
170.19	0.3726
170.2	0.0494
170.21	0.0743
170.22	0.4495
170.23	0.9417
170.24	1.202
170.25	1.0175
170.26	0.4934
170.27	-0.0246
170.28	-0.2564
170.29	-0.2454
170.3	-0.2989
170.31	-0.6477
170.32	-1.1775
170.33	-1.527
170.34	-1.4503
170.35	-1.0459
170.36	-0.6178
170.37	-0.3693
170.38	-0.2936
170.39	-0.332
170.4	-0.5194
170.41	-0.8939
170.42	-1.3188
170.43	-1.5211
170.44	-1.3567
170.45	-0.9754
170.46	-0.6558
170.47	-0.5053
170.48	-0.4006
170.49	-0.225
170.5	-0.0729
170.51	-0.1468
170.52	-0.4873
170.53	-0.8844
170.54	-1.0723
170.55	-0.9579
170.56	-0.6449
170.57	-0.3004
170.58	-0.0603
170.59	-0.0149
170.6	-0.1779
170.61	-0.4301
170.62	-0.5657
170.63	-0.4626
170.64	-0.184
170.65	0.1317
170.66	0.4436
170.67	0.7941
170.68	1.1337
170.69	1.2834
170.7	1.1562
170.71	0.9568
170.72	1.033
170.73	1.4913
170.74	2.0355
170.75	2.2483
170.76	2.0021
170.77	1.5303
170.78	1.1222
170.79	0.8432
170.8	0.5961
170.81	0.367
170.82	0.2865
170.83	0.4251
170.84	0.6256
170.85	0.634
170.86	0.3883
170.87	0.1003
170.88	0.0187
170.89	0.1542
170.9	0.283
170.91	0.1987
170.92	-0.096
170.93	-0.4467
170.94	-0.7315
170.95	-0.9403
170.96	-1.1045
170.97	-1.2201
170.98	-1.2669
170.99	-1.2664
171	-1.2761
171.01	-1.3308
171.02	-1.4294
171.03	-1.5877
171.04	-1.8588
171.05	-2.2463
171.06	-2.6005
171.07	-2.6649
171.08	-2.3014
171.09	-1.6851
171.1	-1.2366
171.11	-1.3044
171.12	-1.8839
171.13	-2.6389
171.14	-3.1955
171.15	-3.4189
171.16	-3.435
171.17	-3.4326
171.18	-3.4763
171.19	-3.491
171.2	-3.3813
171.21	-3.1367
171.22	-2.8396
171.23	-2.6042
171.24	-2.5154
171.25	-2.594
171.26	-2.7814
171.27	-2.9529
171.28	-2.9822
171.29	-2.8316
171.3	-2.5844
171.31	-2.3705
171.32	-2.2547
171.33	-2.2069
171.34	-2.1729
171.35	-2.1343
171.36	-2.078
171.37	-1.9415
171.38	-1.6593
171.39	-1.2911
171.4	-1.0485
171.41	-1.1124
171.42	-1.3966
171.43	-1.5471
171.44	-1.2573
171.45	-0.6059
171.46	-0.0388
171.47	0.0378
171.48	-0.3489
171.49	-0.769
171.5	-0.8157
171.51	-0.4783
171.52	-0.0988
171.53	0.001
171.54	-0.1849
171.55	-0.3977
171.56	-0.3939
171.57	-0.1415
171.58	0.2354
171.59	0.6398
171.6	1.0828
171.61	1.5834
171.62	2.0398
171.63	2.2583
171.64	2.1313
171.65	1.7522
171.66	1.3178
171.67	0.9311
171.68	0.5432
171.69	0.0899
171.7	-0.3734
171.71	-0.7195
171.72	-0.8968
171.73	-0.9588
171.74	-0.9422
171.75	-0.7909
171.76	-0.4581
171.77	-0.0502
171.78	0.2132
171.79	0.208
171.8	0.0348
171.81	-0.0926
171.82	-0.0699
171.83	0.0186
171.84	0.029
171.85	-0.0814
171.86	-0.2427
171.87	-0.385
171.88	-0.5044
171.89	-0.6024
171.9	-0.6013
171.91	-0.3765
171.92	0.1082
171.93	0.7233
171.94	1.2515
171.95	1.5366
171.96	1.5457
171.97	1.3155
171.98	0.8893
171.99	0.331
172	-0.2365
172.01	-0.6627
172.02	-0.8589
172.03	-0.8389
172.04	-0.6684
172.05	-0.4035
172.06	-0.1007
172.07	0.1548
172.08	0.3
172.09	0.3923
172.1	0.6003
172.11	1.0334
172.12	1.5857
172.13	1.9938
172.14	2.068
172.15	1.8438
172.16	1.5041
172.17	1.2026
172.18	0.9954
172.19	0.9023
172.2	0.9458
172.21	1.1038
172.22	1.2816
172.23	1.3909
172.24	1.4433
172.25	1.5228
172.26	1.6675
172.27	1.8254
172.28	1.9342
172.29	1.9912
172.3	2.0019
172.31	1.8976
172.32	1.583
172.33	1.0877
172.34	0.6163
172.35	0.3877
172.36	0.4208
172.37	0.5092
172.38	0.4187
172.39	0.0948
172.4	-0.3154
172.41	-0.6115
172.42	-0.6917
172.43	-0.5954
172.44	-0.4482
172.45	-0.3728
172.46	-0.4103
172.47	-0.4891
172.48	-0.4745
172.49	-0.2795
172.5	0.0537
172.51	0.3757
172.52	0.5304
172.53	0.4474
172.54	0.1791
172.55	-0.1074
172.56	-0.1842
172.57	0.1124
172.58	0.7345
172.59	1.4071
172.6	1.8297
172.61	1.9404
172.62	1.9551
172.63	2.1089
172.64	2.3738
172.65	2.4771
172.66	2.1956
172.67	1.5841
172.68	0.9026
172.69	0.3848
172.7	0.1336
172.71	0.1846
172.72	0.5411
172.73	1.0933
172.74	1.5894
172.75	1.8034
172.76	1.7382
172.77	1.5931
172.78	1.5148
172.79	1.4493
172.8	1.2801
172.81	1.0426
172.82	0.9132
172.83	0.9997
172.84	1.2321
172.85	1.4804
172.86	1.6907
172.87	1.8387
172.88	1.8128
172.89	1.4756
172.9	0.8772
172.91	0.3088
172.92	0.0464
172.93	0.0572
172.94	0.0409
172.95	-0.218
172.96	-0.616
172.97	-0.8959
172.98	-0.9864
172.99	-1.0759
173	-1.3412
173.01	-1.6964
173.02	-1.8817
173.03	-1.7676
173.04	-1.5011
173.05	-1.3526
173.06	-1.4716
173.07	-1.8016
173.08	-2.1665
173.09	-2.3922
173.1	-2.3856
173.11	-2.1748
173.12	-1.8949
173.13	-1.6941
173.14	-1.6196
173.15	-1.6062
173.16	-1.5898
173.17	-1.6056
173.18	-1.7431
173.19	-2.0158
173.2	-2.3273
173.21	-2.5798
173.22	-2.7696
173.23	-2.9247
173.24	-2.9822
173.25	-2.8253
173.26	-2.4857
173.27	-2.231
173.28	-2.3364
173.29	-2.7533
173.3	-3.1005
173.31	-3.0491
173.32	-2.6676
173.33	-2.3077
173.34	-2.1735
173.35	-2.1103
173.36	-1.8587
173.37	-1.4175
173.38	-1.0454
173.39	-0.9192
173.4	-0.9036
173.41	-0.7222
173.42	-0.2964
173.43	0.1722
173.44	0.4566
173.45	0.5641
173.46	0.6908
173.47	0.9587
173.48	1.2804
173.49	1.5069
173.5	1.6368
173.51	1.7952
173.52	2.0077
173.53	2.0854
173.54	1.8055
173.55	1.1851
173.56	0.5091
173.57	0.0767
173.58	-0.0341
173.59	0.0639
173.6	0.2581
173.61	0.5161
173.62	0.7925
173.63	0.9593
173.64	0.9031
173.65	0.6638
173.66	0.4024
173.67	0.2182
173.68	0.0508
173.69	-0.2009
173.7	-0.5067
173.71	-0.7205
173.72	-0.7658
173.73	-0.7355
173.74	-0.7642
173.75	-0.8457
173.76	-0.8479
173.77	-0.7052
173.78	-0.5261
173.79	-0.4783
173.8	-0.6194
173.81	-0.8931
173.82	-1.2386
173.83	-1.6037
173.84	-1.8385
173.85	-1.7083
173.86	-1.1394
173.87	-0.4342
173.88	-0.1056
173.89	-0.4048
173.9	-1.0449
173.91	-1.4664
173.92	-1.3799
173.93	-0.9969
173.94	-0.7305
173.95	-0.7565
173.96	-0.9266
173.97	-1.0426
173.98	-1.0857
173.99	-1.1412
174	-1.2009
174.01	-1.1471
174.02	-0.9187
174.03	-0.6035
174.04	-0.3346
174.05	-0.1561
174.06	-0.0324
174.07	0.0633
174.08	0.148
174.09	0.2995
174.1	0.6319
174.11	1.1408
174.12	1.6232
174.13	1.8325
174.14	1.7354
174.15	1.5687
174.16	1.6072
174.17	1.8951
174.18	2.2306
174.19	2.3994
174.2	2.3713
174.21	2.2558
174.22	2.1187
174.23	1.9156
174.24	1.6143
174.25	1.3137
174.26	1.1815
174.27	1.2817
174.28	1.5139
174.29	1.7339
174.3	1.8924
174.31	2.0272
174.32	2.1563
174.33	2.2334
174.34	2.2126
174.35	2.1094
174.36	1.966
174.37	1.7835
174.38	1.5312
174.39	1.2221
174.4	0.9366
174.41	0.743
174.42	0.6118
174.43	0.4435
174.44	0.1923
174.45	-0.0559
174.46	-0.1493
174.47	-0.0188
174.48	0.2363
174.49	0.4077
174.5	0.3297
174.51	-0.0056
174.52	-0.4568
174.53	-0.8476
174.54	-1.0813
174.55	-1.1622
174.56	-1.1363
174.57	-1.0468
174.58	-0.9557
174.59	-0.9648
174.6	-1.1533
174.61	-1.484
174.62	-1.8125
174.63	-2.0206
174.64	-2.1085
174.65	-2.117
174.66	-1.9928
174.67	-1.6163
174.68	-0.9913
174.69	-0.3375
174.7	0.0815
174.71	0.2029
174.72	0.1687
174.73	0.0948
174.74	-0.0695
